,Unnamed: 0,Date,Country_Region,Province_State,GDP,Urbanization,Case_Type,Cases,Difference,Prep_Flow_Runtime,Latest_Date,Lat,Long,avg_tmp,avg_RH,avg_wind,avg_precip,avg_m_tmp,avg_m_RH,avg_m_wind,avg_m_precip,max_date,growth_factor,max_cases
9964,10304,3/9/2020,Uganda,0,27.5,23.774,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,1.0,32.0,21.5,87.0,2.3,0.0,23.1,81.02777777777777,6.458333333333334,0.0,3/4/2020,1.0,0.0
9965,10305,3/15/2020,Suriname,0,3.6,66.06,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,3.9193,-56.0278,26.9,75.0,9.1,0.0,26.339473684210528,78.34210526315789,10.918421052631578,0.0,2/17/2020,1.0,0.0
9966,10306,2/25/2020,Georgia,0,17.6,58.632,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.3154,43.3569,6.1,90.0,20.7,0.0,10.673684210526314,65.47368421052633,19.07631578947368,0.0,2/22/2020,1.0,0.0
9967,10307,2/18/2020,Croatia,0,61,56.946999999999996,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,45.1,15.2,11.4,82.0,6.2,0.0,11.155263157894735,58.842105263157904,11.394736842105265,0.0,3/22/2020,1.0,1.0
9968,10308,2/20/2020,Moldova,0,11.4,42.629,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,47.4116,28.3699,5.2,64.0,10.0,0.0,7.128947368421054,67.23684210526315,12.076315789473679,0.0,3/22/2020,1.0,1.0
9969,10309,3/16/2020,Spain,0,1419,80.321,Deaths,342,53,3/23/2020 8:00:09 AM,3/22/2020,40.0,-4.0,7.0,74.0,10.4,0.0,13.184210526315788,60.394736842105246,12.505263157894735,0.0,3/22/2020,1.298655376084649,1772.0
9970,10310,3/17/2020,Maldives,0,5.3,39.808,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,3.2028,73.2207,30.3,76.0,21.9,0.0,29.568421052631567,75.42105263157895,17.181578947368422,0.0,2/28/2020,1.0,0.0
9971,10311,3/2/2020,Afghanistan,0,19.4,25.495,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.0,65.0,15.4,36.0,1.7,0.0,13.713157894736845,47.07894736842106,5.6842105263157885,0.8555263157894736,3/22/2020,1.0,1.0
9972,10312,3/11/2020,Central African Republic,0,2.2,41.364,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,6.6111,20.9394,27.2,77.0,7.9,0.0,28.71842105263157,63.5,6.734210526315789,0.0,2/14/2020,1.0,0.0
9973,10313,3/3/2020,Taiwan,0,,,Deaths,1,0,3/23/2020 8:00:09 AM,3/22/2020,23.7,121.0,19.8,77.0,14.3,0.0,19.263157894736842,79.0,13.76315789473684,0.0,3/21/2020,1.189207115002721,2.0
9974,10314,3/20/2020,Sri Lanka,0,88.9,18.476,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,7.0,81.0,29.4,79.0,7.5,0.0,28.636842105263142,80.34210526315789,13.313157894736845,0.0,3/13/2020,1.0,0.0
9975,10315,3/20/2020,Slovenia,0,54,54.541000000000004,Deaths,1,0,3/23/2020 8:00:09 AM,3/22/2020,46.1512,14.9955,9.2,71.0,6.0,0.0,5.052631578947367,76.13157894736842,6.578947368421053,0.0,3/22/2020,1.189207115002721,2.0
9976,10316,2/20/2020,Mozambique,0,14.7,35.988,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-18.6657,35.5296,29.3,81.0,11.8,0.0,27.72432432432432,79.72972972972974,11.035135135135134,0.0,2/25/2020,1.0,0.0
9977,10317,3/9/2020,Fiji,0,5.5,56.248000000000005,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-17.7134,178.065,25.9,94.0,2.7,0.0,26.84473684210527,85.47368421052632,5.871052631578946,0.0,3/2/2020,1.0,0.0
9978,10318,3/1/2020,Congo (Kinshasa),0,47.2,44.46,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-4.0383,21.7587,25.9,67.0,21.3,0.0,26.86842105263159,72.42105263157895,11.268421052631574,0.0,3/21/2020,1.0,1.0
9979,10319,3/7/2020,Belgium,0,542.8,98.001,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,50.8333,4.0,5.3,81.0,15.2,0.0,6.917857142857144,83.53571428571429,19.9,0.0,3/22/2020,1.5213646010839672,75.0
9980,10320,2/21/2020,India,0,2718.7,34.03,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,21.0,78.0,23.9,68.0,6.4,0.0,24.65,52.157894736842096,5.2710526315789465,0.0,3/22/2020,1.235930917022447,7.0
9981,10321,3/12/2020,Mozambique,0,14.7,35.988,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-18.6657,35.5296,29.9,75.0,10.3,0.0,27.72432432432432,79.72972972972974,11.035135135135134,0.0,2/25/2020,1.0,0.0
9982,10322,3/1/2020,Albania,0,15.1,60.318999999999996,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,41.1533,20.1683,9.6,66.0,9.0,0.0,10.455263157894738,69.8157894736842,8.418421052631581,0.0,3/20/2020,1.189207115002721,2.0
9983,10323,3/18/2020,Iraq,0,224.2,70.473,Deaths,12,1,3/23/2020 8:00:09 AM,3/22/2020,33.0,44.0,18.7,69.0,18.5,0.0,17.160526315789475,60.18421052631579,11.281578947368422,0.0,3/22/2020,1.136219366467499,20.0
9984,10324,3/22/2020,Martinique,0,,,Deaths,1,0,3/23/2020 8:00:09 AM,3/22/2020,14.6415,-61.0242,26.0,81.0,17.5,0.0,25.671052631578952,76.63157894736842,15.684210526315784,0.0,3/19/2020,1.0,1.0
9985,10325,3/1/2020,Venezuela,0,,,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,6.4238,-66.5897,33.0,50.0,11.2,0.0,32.8078947368421,47.526315789473685,14.673684210526314,0.0,2/26/2020,1.0,0.0
9986,10326,2/28/2020,Chile,0,298.2,87.564,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-35.6751,-71.543,23.4,51.0,13.8,0.0,19.894736842105253,56.23684210526316,12.460526315789476,0.0,3/22/2020,1.0,1.0
9987,10327,3/17/2020,Portugal,0,240.7,65.211,Deaths,1,1,3/23/2020 8:00:09 AM,3/22/2020,39.3999,-8.2245,13.4,61.0,13.0,0.0,12.470270270270273,80.72972972972974,11.575675675675678,0.0,3/22/2020,1.6265765616977856,14.0
9988,10328,2/17/2020,Burkina Faso,0,14.1,29.358,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,12.2383,-1.5616,28.1,18.0,10.2,0.0,30.12894736842105,18.5,14.734210526315787,0.0,3/22/2020,1.4142135623730951,4.0
9989,10329,2/26/2020,Brunei,0,13.6,77.62899999999999,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,4.5353,114.7277,28.1,83.0,12.1,0.0,28.26842105263157,80.78947368421052,10.326315789473684,0.0,3/6/2020,1.0,0.0
9990,10331,2/15/2020,Argentina,0,519.9,91.87,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-38.4161,-63.6167,24.7,35.0,16.5,0.0,22.48684210526316,44.0,9.486842105263156,0.0,3/22/2020,1.189207115002721,4.0
9991,10332,3/6/2020,Vietnam,0,245.2,35.919000000000004,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,16.0,108.0,24.4,84.0,8.2,0.0,25.47368421052632,79.84210526315789,8.144736842105265,0.0,2/14/2020,1.0,0.0
9992,10333,3/12/2020,Finland,0,276.7,85.382,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,64.0,26.0,0.6,95.0,6.1,0.0,-5.05,80.46428571428571,13.367857142857142,0.0,3/21/2020,1.0,1.0
9993,10334,2/15/2020,Iraq,0,224.2,70.473,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.0,44.0,11.8,46.0,8.0,0.0,17.160526315789475,60.18421052631579,11.281578947368422,0.0,3/22/2020,1.136219366467499,20.0
9994,10335,2/14/2020,Albania,0,15.1,60.318999999999996,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,41.1533,20.1683,9.3,78.0,9.7,0.0,10.455263157894738,69.8157894736842,8.418421052631581,0.0,3/20/2020,1.189207115002721,2.0
9995,10336,3/14/2020,Niger,0,9.3,16.425,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,17.6078,8.0817,23.6,15.0,13.4,0.0,26.257894736842108,12.0,12.155263157894735,0.013421052631578948,3/9/2020,1.0,0.0
9996,10337,3/4/2020,Kyrgyzstan,0,8.1,36.351,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,41.2044,74.7661,9.4,81.0,7.2,0.0,6.810526315789473,70.0,8.805263157894734,0.0,3/10/2020,1.0,0.0
9997,10339,3/16/2020,Kyrgyzstan,0,8.1,36.351,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,41.2044,74.7661,13.4,37.0,10.3,0.0,6.810526315789473,70.0,8.805263157894734,0.0,3/10/2020,1.0,0.0
9998,10340,2/28/2020,Ghana,0,65.6,56.06,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,7.9465,-1.0232,32.0,45.0,3.2,0.0,30.055263157894736,45.44736842105264,3.744736842105264,0.0,3/21/2020,1.0,1.0
9999,10341,3/2/2020,Central African Republic,0,2.2,41.364,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,6.6111,20.9394,27.0,71.0,9.4,0.0,28.71842105263157,63.5,6.734210526315789,0.0,2/14/2020,1.0,0.0
10000,10342,2/18/2020,Bolivia,0,40.3,69.425,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-16.2902,-63.5887,26.9,83.0,20.1,0.0,26.873684210526317,74.13157894736842,13.981578947368426,0.0,2/28/2020,1.0,0.0
10001,10343,2/14/2020,Tanzania,0,58,33.775999999999996,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-6.369,34.8888,22.3,86.0,12.4,0.0,23.35135135135135,78.4054054054054,10.470270270270273,0.0,3/17/2020,1.0,0.0
10002,10344,3/17/2020,Martinique,0,,,Deaths,1,0,3/23/2020 8:00:09 AM,3/22/2020,14.6415,-61.0242,25.2,78.0,11.0,0.0,25.671052631578952,76.63157894736842,15.684210526315784,0.0,3/19/2020,1.0,1.0
10003,10345,3/15/2020,Congo (Kinshasa),0,47.2,44.46,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-4.0383,21.7587,28.1,66.0,9.3,0.0,26.86842105263159,72.42105263157895,11.268421052631574,0.0,3/21/2020,1.0,1.0
10004,10346,2/27/2020,Azerbaijan,0,46.9,55.68,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.1431,47.5769,6.9,70.0,10.0,0.0,8.471052631578948,80.78947368421052,10.884210526315787,0.0,3/21/2020,1.0,1.0
10005,10347,2/24/2020,Congo (Kinshasa),0,47.2,44.46,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-4.0383,21.7587,26.4,75.0,8.9,0.0,26.86842105263159,72.42105263157895,11.268421052631574,0.0,3/21/2020,1.0,1.0
10006,10348,3/3/2020,Brazil,0,1868.6,86.569,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-14.235,-51.9253,30.5,63.0,4.4,0.0,29.32368421052632,70.78947368421052,4.8578947368421055,0.0,3/22/2020,1.6990442448471226,25.0
10007,10349,2/20/2020,Azerbaijan,0,46.9,55.68,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.1431,47.5769,7.3,94.0,5.1,0.0,8.471052631578948,80.78947368421052,10.884210526315787,0.0,3/21/2020,1.0,1.0
10008,10350,2/29/2020,Liechtenstein,0,6.2,14.338,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,47.14,9.55,8.6,63.0,15.8,0.0,6.868421052631577,73.71052631578948,9.986842105263156,0.0,3/19/2020,1.0,0.0
10009,10351,2/27/2020,Sudan,0,40.9,34.641999999999996,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,12.8628,30.2176,26.1,18.0,16.1,0.0,26.78421052631579,14.68421052631579,18.87631578947368,0.0,3/15/2020,1.0,1.0
10010,10352,3/13/2020,Ireland,0,382.5,63.17,Deaths,1,0,3/23/2020 8:00:09 AM,3/22/2020,53.1424,-7.6921,7.0,79.0,19.7,0.0,5.939285714285716,80.71428571428571,26.157142857142855,0.0,3/22/2020,1.189207115002721,4.0
10011,10353,3/13/2020,Lebanon,0,56.6,88.59299999999999,Deaths,3,0,3/23/2020 8:00:09 AM,3/22/2020,33.8547,35.8623,18.1,73.0,22.9,0.0,15.913157894736838,69.84210526315789,12.25526315789474,0.0,3/20/2020,1.074569931823542,4.0
10012,10354,2/25/2020,Hungary,0,157.9,71.351,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,47.1625,19.5033,10.0,56.0,15.0,0.0,6.913157894736838,67.57894736842105,12.960526315789473,0.0,3/22/2020,1.565084580073287,6.0
10013,10355,3/17/2020,Albania,0,15.1,60.318999999999996,Deaths,1,0,3/23/2020 8:00:09 AM,3/22/2020,41.1533,20.1683,9.5,60.0,8.2,0.0,10.455263157894738,69.8157894736842,8.418421052631581,0.0,3/20/2020,1.189207115002721,2.0
10014,10356,3/6/2020,India,0,2718.7,34.03,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,21.0,78.0,24.8,51.0,8.5,0.0,24.65,52.157894736842096,5.2710526315789465,0.0,3/22/2020,1.235930917022447,7.0
10015,10357,2/19/2020,Syria,0,..,54.162,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,34.8021,38.9968,8.6,76.0,9.5,0.0,9.626315789473681,69.73684210526315,9.676315789473687,0.0,2/25/2020,1.0,0.0
10016,10358,3/5/2020,Ecuador,0,108.4,63.821000000000005,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-1.8312,-78.1834,26.0,69.0,6.6,0.0,24.50000000000001,74.63157894736842,6.736842105263159,0.0,3/22/2020,1.6265765616977856,14.0
10017,10359,3/8/2020,Norway,0,434.2,82.24799999999999,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,60.472,8.4689,3.8,88.0,17.1,0.0,-0.942857142857143,77.25,11.053571428571427,0.0,3/20/2020,1.235930917022447,7.0
10018,10360,3/2/2020,Holy See,0,,,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,41.9029,12.4534,14.8,76.0,22.5,0.0,13.644736842105265,61.76315789473684,9.971052631578948,0.0,3/7/2020,1.0,0.0
10019,10361,2/18/2020,Uganda,0,27.5,23.774,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,1.0,32.0,25.1,77.0,10.8,0.0,23.1,81.02777777777777,6.458333333333334,0.0,3/4/2020,1.0,0.0
10020,10362,2/27/2020,Ireland,0,382.5,63.17,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,53.1424,-7.6921,3.7,80.0,21.0,0.0,5.939285714285716,80.71428571428571,26.157142857142855,0.0,3/22/2020,1.189207115002721,4.0
10021,10363,3/12/2020,Suriname,0,3.6,66.06,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,3.9193,-56.0278,27.1,71.0,9.8,0.0,26.339473684210528,78.34210526315789,10.918421052631578,0.0,2/17/2020,1.0,0.0
10022,10364,3/18/2020,Belgium,0,542.8,98.001,Deaths,14,4,3/23/2020 8:00:09 AM,3/22/2020,50.8333,4.0,9.0,80.0,9.7,0.0,6.917857142857144,83.53571428571429,19.9,0.0,3/22/2020,1.5213646010839672,75.0
10023,10365,3/11/2020,Cambodia,0,24.5,23.388,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,11.55,104.9167,30.9,67.0,14.2,0.0,30.089473684210528,58.28947368421053,11.797368421052632,0.0,3/5/2020,1.0,0.0
10024,10366,3/15/2020,Armenia,0,12.4,63.148999999999994,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.0691,45.0382,12.2,77.0,1.5,0.0,6.878947368421053,61.18421052631579,4.476315789473684,0.0,2/20/2020,1.0,0.0
10025,10367,3/20/2020,Fiji,0,5.5,56.248000000000005,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-17.7134,178.065,25.8,94.0,4.7,0.0,26.84473684210527,85.47368421052632,5.871052631578946,0.0,3/2/2020,1.0,0.0
10026,10368,3/5/2020,Thailand,0,505,49.949,Deaths,1,0,3/23/2020 8:00:09 AM,3/22/2020,15.0,101.0,30.4,69.0,13.2,0.0,30.01052631578948,65.02631578947367,12.810526315789472,0.0,3/9/2020,1.0,1.0
10027,10369,3/7/2020,Nepal,0,29,19.74,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,28.1667,84.25,11.6,85.0,6.4,0.0,14.478947368421053,71.97368421052632,7.7105263157894735,0.0,2/15/2020,1.0,0.0
10028,10370,2/22/2020,Togo,0,5.4,41.702,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,8.6195,0.8248,31.1,23.0,2.6,0.0,30.055263157894732,45.44736842105264,3.7447368421052634,0.0,2/20/2020,1.0,0.0
10029,10371,3/16/2020,Panama,0,65.1,67.709,Deaths,1,0,3/23/2020 8:00:09 AM,3/22/2020,8.538,-80.7821,23.2,58.0,30.8,0.0,24.25517241379311,55.55172413793103,26.682758620689654,0.0,3/22/2020,1.3160740129524924,3.0
10030,10372,2/19/2020,Guyana,0,3.9,26.605999999999998,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,5.0,-58.75,26.2,81.0,14.8,0.0,25.84,81.26666666666667,12.776666666666667,0.0,3/22/2020,1.0,1.0
10031,10373,2/16/2020,Armenia,0,12.4,63.148999999999994,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.0691,45.0382,-0.7,47.0,4.1,0.0,6.878947368421053,61.18421052631579,4.476315789473684,0.0,2/20/2020,1.0,0.0
10032,10374,2/16/2020,Central African Republic,0,2.2,41.364,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,6.6111,20.9394,27.3,49.0,7.6,0.0,28.71842105263157,63.5,6.734210526315789,0.0,2/14/2020,1.0,0.0
10033,10375,3/16/2020,Nepal,0,29,19.74,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,28.1667,84.25,15.0,60.0,7.9,0.0,14.478947368421053,71.97368421052632,7.7105263157894735,0.0,2/15/2020,1.0,0.0
10034,10376,3/9/2020,Algeria,0,173.8,72.62899999999999,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,28.0339,1.6596,17.6,19.0,27.8,0.0,20.91315789473684,19.157894736842106,20.93947368421052,0.0,3/22/2020,1.2483538941133476,17.0
10035,10377,2/22/2020,Costa Rica,0,60.1,79.34,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,9.7489,-83.7534,23.4,53.0,30.9,0.0,23.87105263157894,56.18421052631579,28.80526315789474,0.0,3/21/2020,1.0,2.0
10036,10378,3/2/2020,Bhutan,0,2.4,40.895,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,27.5142,90.4336,10.9,57.0,13.1,0.0,10.650000000000002,52.30555555555557,11.794444444444444,0.0,3/12/2020,1.0,0.0
10037,10379,2/16/2020,Maldives,0,5.3,39.808,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,3.2028,73.2207,29.5,79.0,19.6,0.0,29.568421052631567,75.42105263157895,17.181578947368422,0.0,2/28/2020,1.0,0.0
10038,10380,3/22/2020,Pakistan,0,314.6,36.666,Deaths,5,2,3/23/2020 8:00:09 AM,3/22/2020,30.3753,69.3451,23.5,67.0,3.5,0.0,19.357894736842105,68.42105263157895,6.842105263157895,0.0,3/22/2020,1.0,5.0
10039,10381,3/10/2020,Congo (Brazzaville),0,11.3,66.916,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-4.0383,21.7587,27.0,70.0,11.1,0.0,26.86842105263159,72.42105263157895,11.268421052631574,0.0,3/21/2020,1.0,1.0
10040,10382,3/17/2020,Greece,0,218,79.058,Deaths,5,1,3/23/2020 8:00:09 AM,3/22/2020,39.0742,21.8243,7.5,61.0,8.9,0.0,10.910526315789475,68.44736842105263,10.597368421052632,0.0,3/22/2020,1.3160740129524924,15.0
10041,10383,3/20/2020,Italy,0,2083.9,70.438,Deaths,4032,627,3/23/2020 8:00:09 AM,3/22/2020,43.0,12.0,11.2,68.0,6.9,0.0,8.894736842105265,72.47368421052632,10.044736842105264,0.0,3/22/2020,1.1644871124902352,5476.0
10042,10384,2/16/2020,Congo (Brazzaville),0,11.3,66.916,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-4.0383,21.7587,27.1,74.0,7.6,0.0,26.86842105263159,72.42105263157895,11.268421052631574,0.0,3/21/2020,1.0,1.0
10043,10385,3/12/2020,Iraq,0,224.2,70.473,Deaths,8,1,3/23/2020 8:00:09 AM,3/22/2020,33.0,44.0,23.0,34.0,10.2,0.0,17.160526315789475,60.18421052631579,11.281578947368422,0.0,3/22/2020,1.136219366467499,20.0
10044,10386,3/20/2020,Paraguay,0,40.5,61.585,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-23.4425,-58.4438,23.9,64.0,15.8,0.0,28.17105263157894,56.131578947368425,12.171052631578947,0.0,3/22/2020,1.0,1.0
10045,10387,3/10/2020,South Africa,0,368.3,66.355,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-30.5595,22.9375,22.0,57.0,13.2,0.0,22.14210526315789,67.13157894736842,12.005263157894738,0.0,3/15/2020,1.0,0.0
10046,10388,2/19/2020,Greece,0,218,79.058,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.0742,21.8243,9.5,83.0,7.5,0.0,10.910526315789475,68.44736842105263,10.597368421052632,0.0,3/22/2020,1.3160740129524924,15.0
10047,10389,3/20/2020,Colombia,0,331,80.778,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,4.5709,-74.2973,13.6,84.0,11.0,0.0,14.780000000000005,75.16666666666667,10.313333333333336,0.0,3/22/2020,1.0,2.0
10048,10390,2/28/2020,Fiji,0,5.5,56.248000000000005,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-17.7134,178.065,28.3,83.0,1.9,0.0,26.84473684210527,85.47368421052632,5.871052631578946,0.0,3/2/2020,1.0,0.0
10049,10391,2/27/2020,Poland,0,585.7,60.058,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,51.9194,19.1451,1.8,85.0,18.1,0.0,4.853571428571428,74.25,14.553571428571427,0.0,3/22/2020,1.0877573059372772,7.0
10050,10392,3/16/2020,Liberia,0,3.3,51.151,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,6.4281,-9.4295,29.3,80.0,8.9,0.0,28.470588235294123,81.82352941176471,8.86470588235294,0.0,3/18/2020,1.0,0.0
10051,10393,2/27/2020,Lebanon,0,56.6,88.59299999999999,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.8547,35.8623,16.3,59.0,8.6,0.0,15.913157894736838,69.84210526315789,12.25526315789474,0.0,3/20/2020,1.074569931823542,4.0
10052,10394,2/27/2020,Jordan,0,42.2,90.979,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,31.24,36.51,11.2,73.0,11.0,0.0,13.855263157894735,55.368421052631575,21.039473684210527,0.0,3/19/2020,1.0,0.0
10053,10395,3/10/2020,Belarus,0,59.7,78.595,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,53.7098,27.9534,4.4,90.0,10.4,0.0,3.010714285714286,81.85714285714286,16.04642857142857,0.0,3/10/2020,1.0,0.0
10054,10397,2/18/2020,Cote d'Ivoire,0,43,50.778999999999996,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,7.54,-5.5471,29.5,60.0,11.6,0.0,29.59473684210526,57.76315789473684,10.889473684210527,0.0,3/8/2020,1.0,0.0
10055,10398,3/17/2020,Dominica,0,0.6,70.483,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,15.415,-61.371,24.4,78.0,7.3,0.0,24.63947368421053,77.5,11.515789473684213,0.0,2/18/2020,1.0,0.0
10056,10399,2/20/2020,Suriname,0,3.6,66.06,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,3.9193,-56.0278,25.5,78.0,9.4,0.0,26.339473684210528,78.34210526315789,10.918421052631578,0.0,2/17/2020,1.0,0.0
10057,10400,3/14/2020,Dominican Republic,0,85.6,81.074,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,18.7357,-70.1627,25.0,83.0,10.2,0.0,25.07419354838709,81.80645161290323,10.135483870967745,0.0,3/22/2020,1.3160740129524924,3.0
10058,10401,2/22/2020,Portugal,0,240.7,65.211,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.3999,-8.2245,12.4,76.0,6.9,0.0,12.470270270270273,80.72972972972974,11.575675675675678,0.0,3/22/2020,1.6265765616977856,14.0
10059,10402,2/26/2020,Luxembourg,0,70.9,90.98100000000001,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,49.8153,6.1296,2.0,85.0,26.0,0.0,6.174999999999999,81.64285714285714,18.31428571428572,0.0,3/22/2020,1.4142135623730951,8.0
10060,10403,3/5/2020,Mexico,0,1220.7,80.156,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,23.6345,-102.5528,13.2,37.0,10.6,0.0,16.150000000000002,46.68421052631579,13.607894736842105,0.0,3/22/2020,1.0,2.0
10061,10404,3/9/2020,Ghana,0,65.6,56.06,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,7.9465,-1.0232,30.1,61.0,3.7,0.0,30.055263157894736,45.44736842105264,3.744736842105264,0.0,3/21/2020,1.0,1.0
10062,10405,3/12/2020,Rwanda,0,9.5,17.211,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,-1.9403,29.8739,20.9,86.0,8.4,0.0,21.02631578947369,80.05263157894737,7.576315789473685,0.0,2/15/2020,1.0,0.0
10063,10406,3/12/2020,Lithuania,0,53.4,67.679,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,55.1694,23.8813,5.2,75.0,25.8,0.0,3.792857142857143,72.5,14.132142857142856,0.0,3/22/2020,1.0,1.0
10064,10407,3/9/2020,Cabo Verde,0,2,65.732,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,16.5388,-23.0418,23.0,74.0,21.1,0.0,22.942857142857147,68.96428571428571,24.839285714285715,0.0,3/5/2020,1.0,0.0
10065,10408,2/18/2020,Saint Lucia,0,1.9,18.678,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,13.9094,-60.9789,26.5,75.0,24.3,0.0,25.671052631578952,76.63157894736842,15.68421052631579,0.0,3/19/2020,1.0,0.0
10066,10409,3/4/2020,Nicaragua,0,13.1,58.522,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,12.8654,-85.2072,28.9,60.0,17.3,0.0,28.635714285714283,61.85714285714285,18.282142857142862,0.0,2/28/2020,1.0,0.0
10067,10410,3/18/2020,Armenia,0,12.4,63.148999999999994,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.0691,45.0382,6.7,82.0,4.4,0.0,6.878947368421053,61.18421052631579,4.476315789473684,0.0,2/20/2020,1.0,0.0
10068,10411,3/20/2020,Martinique,0,,,Deaths,1,0,3/23/2020 8:00:09 AM,3/22/2020,14.6415,-61.0242,25.5,79.0,16.1,0.0,25.671052631578952,76.63157894736842,15.684210526315784,0.0,3/19/2020,1.0,1.0
