,Case_Type,Cases,Country_Region,Date,Difference,GDP,Lat,Latest_Date,Long,Prep_Flow_Runtime,Province_State,Unnamed: 0,Urbanization,avg_RH,avg_m_RH,avg_m_precip,avg_m_tmp,avg_m_wind,avg_precip,avg_tmp,avg_wind,growth_factor,max_cases,max_date
1197,Deaths,0,US,2/23/2020,0,368.8,38.9108,3/22/2020,-104.4723,3/23/2020 8:00:09 AM,Colorado,1197,86.2,64.0,55.78947368421053,0.0,1.5921052631578951,15.46052631578947,0.0,0.7,19.2,1.0,0.0,3/3/2020
1198,Deaths,0,US,3/17/2020,0,368.8,39.58,3/22/2020,-105.2663,3/23/2020 8:00:09 AM,Colorado,1198,86.2,68.0,55.0,0.9289473684210524,3.36842105263158,13.644736842105265,0.0,6.9,11.9,1.0,0.0,2/19/2020
1199,Deaths,0,US,2/24/2020,0,368.8,39.6553,3/22/2020,-106.8287,3/23/2020 8:00:09 AM,Colorado,1199,86.2,75.0,66.07894736842105,0.0,-0.01842105263157905,9.081578947368422,0.0,-4.2,16.3,1.0,0.0,2/16/2020
1200,Deaths,0,US,2/22/2020,0,368.8,38.9108,3/22/2020,-104.4723,3/23/2020 8:00:09 AM,Colorado,1200,86.2,31.0,55.78947368421053,0.0,1.5921052631578951,15.46052631578947,0.0,6.1,13.5,1.0,0.0,3/3/2020
1201,Deaths,0,US,2/16/2020,0,368.8,38.9108,3/22/2020,-104.4723,3/23/2020 8:00:09 AM,Colorado,1201,86.2,51.0,55.78947368421053,0.0,1.5921052631578951,15.46052631578947,0.0,2.3,12.3,1.0,0.0,3/3/2020
1202,Deaths,0,US,2/15/2020,0,368.8,40.6956,3/22/2020,-105.5943,3/23/2020 8:00:09 AM,Colorado,1202,86.2,68.0,66.57894736842105,0.788421052631579,1.6157894736842102,12.105263157894735,0.0,-2.2,11.0,1.0,0.0,3/16/2020
1203,Deaths,0,US,2/27/2020,0,368.8,39.2587,3/22/2020,-104.9389,3/23/2020 8:00:09 AM,Colorado,1203,86.2,52.0,62.657894736842096,0.3678947368421052,0.039473684210526466,16.313157894736847,0.0,-2.0,11.9,1.0,0.0,2/20/2020
1204,Deaths,0,US,2/17/2020,0,368.8,38.5458,3/22/2020,-106.9253,3/23/2020 8:00:09 AM,Colorado,1204,86.2,69.0,70.89473684210526,0.1268421052631579,-3.1342105263157887,7.152631578947368,0.0,-0.7,10.1,1.0,0.0,3/10/2020
1205,Deaths,0,US,3/3/2020,0,368.8,39.6203,3/22/2020,-104.3326,3/23/2020 8:00:09 AM,Colorado,1205,86.2,48.0,61.28947368421053,0.7886842105263158,2.45,17.136842105263156,0.0,4.7,15.9,1.0,0.0,3/12/2020
1206,Deaths,0,US,2/17/2020,0,368.8,39.6553,3/22/2020,-106.8287,3/23/2020 8:00:09 AM,Colorado,1206,86.2,78.0,66.07894736842105,0.0,-0.01842105263157905,9.081578947368422,0.0,-3.5,14.3,1.0,0.0,2/16/2020
1207,Deaths,0,US,3/18/2020,0,368.8,39.2587,3/22/2020,-104.9389,3/23/2020 8:00:09 AM,Colorado,1207,86.2,41.0,62.657894736842096,0.3678947368421052,0.039473684210526466,16.313157894736847,0.0,7.2,16.8,1.0,0.0,2/20/2020
1208,Deaths,0,US,2/27/2020,0,368.8,39.6553,3/22/2020,-106.8287,3/23/2020 8:00:09 AM,Colorado,1208,86.2,48.0,66.07894736842105,0.0,-0.01842105263157905,9.081578947368422,0.0,-0.2,15.4,1.0,0.0,2/16/2020
1209,Deaths,0,US,3/6/2020,0,368.8,39.6203,3/22/2020,-104.3326,3/23/2020 8:00:09 AM,Colorado,1209,86.2,33.0,61.28947368421053,0.7886842105263158,2.45,17.136842105263156,0.0,9.7,12.5,1.0,0.0,3/12/2020
1210,Deaths,0,US,3/7/2020,0,368.8,39.7392,3/22/2020,-104.9903,3/23/2020 8:00:09 AM,Colorado,1210,86.2,27.0,57.04166666666666,0.0,2.725,12.779166666666667,0.0,11.2,9.9,1.0,0.0,2/23/2020
1211,Deaths,0,US,2/23/2020,0,368.8,39.6553,3/22/2020,-106.8287,3/23/2020 8:00:09 AM,Colorado,1211,86.2,90.0,66.07894736842105,0.0,-0.01842105263157905,9.081578947368422,0.0,-0.1,5.7,1.0,0.0,2/16/2020
1212,Deaths,0,US,3/13/2020,0,368.8,39.5912,3/22/2020,-106.064,3/23/2020 8:00:09 AM,Colorado,1212,86.2,63.0,58.131578947368425,0.14657894736842106,-4.644736842105265,20.544736842105266,0.0,-1.4,23.0,1.0,0.0,3/18/2020
1213,Deaths,0,US,2/20/2020,0,368.8,38.5458,3/22/2020,-106.9253,3/23/2020 8:00:09 AM,Colorado,1213,86.2,66.0,70.89473684210526,0.1268421052631579,-3.1342105263157887,7.152631578947368,0.0,-10.9,6.3,1.0,0.0,3/10/2020
1214,Deaths,0,US,2/26/2020,0,368.8,39.58,3/22/2020,-105.2663,3/23/2020 8:00:09 AM,Colorado,1214,86.2,44.0,55.0,0.9289473684210524,3.36842105263158,13.644736842105265,0.0,-2.3,13.1,1.0,0.0,2/19/2020
1215,Deaths,0,US,2/18/2020,0,368.8,38.9108,3/22/2020,-104.4723,3/23/2020 8:00:09 AM,Colorado,1215,86.2,88.0,55.78947368421053,0.0,1.5921052631578951,15.46052631578947,0.0,-5.9,11.6,1.0,0.0,3/3/2020
1216,Deaths,0,US,3/5/2020,0,368.8,40.6956,3/22/2020,-105.5943,3/23/2020 8:00:09 AM,Colorado,1216,86.2,59.0,66.57894736842105,0.788421052631579,1.6157894736842102,12.105263157894735,0.0,3.4,14.4,1.0,0.0,3/16/2020
1217,Deaths,0,US,2/21/2020,0,368.8,39.58,3/22/2020,-105.2663,3/23/2020 8:00:09 AM,Colorado,1217,86.2,35.0,55.0,0.9289473684210524,3.36842105263158,13.644736842105265,0.0,1.9,11.4,1.0,0.0,2/19/2020
1218,Deaths,0,US,3/16/2020,0,368.8,38.5458,3/22/2020,-106.9253,3/23/2020 8:00:09 AM,Colorado,1218,86.2,57.0,70.89473684210526,0.1268421052631579,-3.1342105263157887,7.152631578947368,0.0,2.7,4.9,1.0,0.0,3/10/2020
1219,Deaths,0,US,2/24/2020,0,368.8,40.6956,3/22/2020,-105.5943,3/23/2020 8:00:09 AM,Colorado,1219,86.2,65.0,66.57894736842105,0.788421052631579,1.6157894736842102,12.105263157894735,0.0,-0.3,24.4,1.0,0.0,3/16/2020
1220,Deaths,0,US,2/19/2020,0,368.8,39.6203,3/22/2020,-104.3326,3/23/2020 8:00:09 AM,Colorado,1220,86.2,88.0,61.28947368421053,0.7886842105263158,2.45,17.136842105263156,1.78,-7.7,15.0,1.0,0.0,3/12/2020
1221,Deaths,0,US,3/14/2020,0,368.8,39.7392,3/22/2020,-104.9903,3/23/2020 8:00:09 AM,Colorado,1221,86.2,89.0,57.04166666666666,0.0,2.725,12.779166666666667,0.0,0.6,15.1,1.0,0.0,2/23/2020
1222,Deaths,0,US,2/19/2020,0,368.8,39.6553,3/22/2020,-106.8287,3/23/2020 8:00:09 AM,Colorado,1222,86.2,61.0,66.07894736842105,0.0,-0.01842105263157905,9.081578947368422,0.0,-5.5,6.0,1.0,0.0,2/16/2020
1223,Deaths,0,US,3/4/2020,0,368.8,39.6203,3/22/2020,-104.3326,3/23/2020 8:00:09 AM,Colorado,1223,86.2,28.0,61.28947368421053,0.7886842105263158,2.45,17.136842105263156,0.0,8.8,25.9,1.0,0.0,3/12/2020
1224,Deaths,0,US,3/22/2020,0,368.8,39.6553,3/22/2020,-106.8287,3/23/2020 8:00:09 AM,Colorado,1224,86.2,73.0,66.07894736842105,0.0,-0.01842105263157905,9.081578947368422,0.0,2.1,12.0,1.0,0.0,2/16/2020
1225,Deaths,0,US,2/25/2020,0,368.8,39.5912,3/22/2020,-106.064,3/23/2020 8:00:09 AM,Colorado,1225,86.2,71.0,58.131578947368425,0.14657894736842106,-4.644736842105265,20.544736842105266,0.0,-17.1,19.9,1.0,0.0,3/18/2020
1226,Deaths,0,US,2/24/2020,0,368.8,39.2587,3/22/2020,-104.9389,3/23/2020 8:00:09 AM,Colorado,1226,86.2,51.0,62.657894736842096,0.3678947368421052,0.039473684210526466,16.313157894736847,0.0,-4.2,28.4,1.0,0.0,2/20/2020
1227,Deaths,0,US,2/27/2020,0,368.8,40.6956,3/22/2020,-105.5943,3/23/2020 8:00:09 AM,Colorado,1227,86.2,39.0,66.57894736842105,0.788421052631579,1.6157894736842102,12.105263157894735,0.0,4.0,19.5,1.0,0.0,3/16/2020
1228,Deaths,0,US,3/8/2020,0,368.8,39.2587,3/22/2020,-104.9389,3/23/2020 8:00:09 AM,Colorado,1228,86.2,45.0,62.657894736842096,0.3678947368421052,0.039473684210526466,16.313157894736847,0.0,8.6,15.9,1.0,0.0,2/20/2020
1229,Deaths,0,US,2/22/2020,0,368.8,39.58,3/22/2020,-105.2663,3/23/2020 8:00:09 AM,Colorado,1229,86.2,38.0,55.0,0.9289473684210524,3.36842105263158,13.644736842105265,0.0,6.8,15.3,1.0,0.0,2/19/2020
1230,Deaths,0,US,3/8/2020,0,368.8,39.6203,3/22/2020,-104.3326,3/23/2020 8:00:09 AM,Colorado,1230,86.2,48.0,61.28947368421053,0.7886842105263158,2.45,17.136842105263156,1.78,11.3,24.9,1.0,0.0,3/12/2020
1231,Deaths,0,US,3/9/2020,0,368.8,39.2587,3/22/2020,-104.9389,3/23/2020 8:00:09 AM,Colorado,1231,86.2,77.0,62.657894736842096,0.3678947368421052,0.039473684210526466,16.313157894736847,2.03,3.4,10.5,1.0,0.0,2/20/2020
1232,Deaths,0,US,2/24/2020,0,368.8,39.7392,3/22/2020,-104.9903,3/23/2020 8:00:09 AM,Colorado,1232,86.2,40.0,57.04166666666666,0.0,2.725,12.779166666666667,0.0,1.7,20.8,1.0,0.0,2/23/2020
1233,Deaths,0,US,3/17/2020,0,368.8,40.6956,3/22/2020,-105.5943,3/23/2020 8:00:09 AM,Colorado,1233,86.2,86.0,66.57894736842105,0.788421052631579,1.6157894736842102,12.105263157894735,0.0,4.0,8.6,1.0,0.0,3/16/2020
1234,Deaths,0,US,3/5/2020,0,368.8,39.2587,3/22/2020,-104.9389,3/23/2020 8:00:09 AM,Colorado,1234,86.2,67.0,62.657894736842096,0.3678947368421052,0.039473684210526466,16.313157894736847,0.0,0.0,13.5,1.0,0.0,2/20/2020
1235,Deaths,0,US,2/23/2020,0,368.8,38.5458,3/22/2020,-106.9253,3/23/2020 8:00:09 AM,Colorado,1235,86.2,85.0,70.89473684210526,0.1268421052631579,-3.1342105263157887,7.152631578947368,0.0,-1.4,11.1,1.0,0.0,3/10/2020
1236,Deaths,0,US,2/22/2020,0,368.8,40.6956,3/22/2020,-105.5943,3/23/2020 8:00:09 AM,Colorado,1236,86.2,54.0,66.57894736842105,0.788421052631579,1.6157894736842102,12.105263157894735,0.0,4.0,9.6,1.0,0.0,3/16/2020
1237,Deaths,0,US,2/26/2020,0,368.8,39.6203,3/22/2020,-104.3326,3/23/2020 8:00:09 AM,Colorado,1237,86.2,50.0,61.28947368421053,0.7886842105263158,2.45,17.136842105263156,0.0,-2.2,13.8,1.0,0.0,3/12/2020
1238,Deaths,0,US,2/28/2020,0,368.8,39.2587,3/22/2020,-104.9389,3/23/2020 8:00:09 AM,Colorado,1238,86.2,45.0,62.657894736842096,0.3678947368421052,0.039473684210526466,16.313157894736847,0.0,0.7,12.8,1.0,0.0,2/20/2020
1239,Deaths,0,US,2/15/2020,0,368.8,39.6553,3/22/2020,-106.8287,3/23/2020 8:00:09 AM,Colorado,1239,86.2,57.0,66.07894736842105,0.0,-0.01842105263157905,9.081578947368422,0.0,-0.9,15.0,1.0,0.0,2/16/2020
1240,Deaths,0,US,3/16/2020,0,368.8,39.6553,3/22/2020,-106.8287,3/23/2020 8:00:09 AM,Colorado,1240,86.2,51.0,66.07894736842105,0.0,-0.01842105263157905,9.081578947368422,0.0,5.7,8.4,1.0,0.0,2/16/2020
1241,Deaths,0,US,3/2/2020,0,368.8,38.5458,3/22/2020,-106.9253,3/23/2020 8:00:09 AM,Colorado,1241,86.2,80.0,70.89473684210526,0.1268421052631579,-3.1342105263157887,7.152631578947368,1.52,-1.7,11.7,1.0,0.0,3/10/2020
1242,Deaths,0,US,2/28/2020,0,368.8,39.58,3/22/2020,-105.2663,3/23/2020 8:00:09 AM,Colorado,1242,86.2,35.0,55.0,0.9289473684210524,3.36842105263158,13.644736842105265,0.0,4.7,8.8,1.0,0.0,2/19/2020
1243,Deaths,0,US,3/19/2020,0,368.8,39.58,3/22/2020,-105.2663,3/23/2020 8:00:09 AM,Colorado,1243,86.2,95.0,55.0,0.9289473684210524,3.36842105263158,13.644736842105265,13.21,0.8,24.6,1.0,0.0,2/19/2020
1244,Deaths,0,US,2/15/2020,0,368.8,38.9108,3/22/2020,-104.4723,3/23/2020 8:00:09 AM,Colorado,1244,86.2,61.0,55.78947368421053,0.0,1.5921052631578951,15.46052631578947,0.0,-1.6,14.1,1.0,0.0,3/3/2020
1245,Deaths,0,US,2/20/2020,0,368.8,39.5912,3/22/2020,-106.064,3/23/2020 8:00:09 AM,Colorado,1245,86.2,31.0,58.131578947368425,0.14657894736842106,-4.644736842105265,20.544736842105266,0.0,-8.9,8.7,1.0,0.0,3/18/2020
1246,Deaths,0,US,2/14/2020,0,368.8,39.58,3/22/2020,-105.2663,3/23/2020 8:00:09 AM,Colorado,1246,86.2,38.0,55.0,0.9289473684210524,3.36842105263158,13.644736842105265,0.0,5.0,10.9,1.0,0.0,2/19/2020
1247,Deaths,0,US,2/20/2020,0,368.8,39.6553,3/22/2020,-106.8287,3/23/2020 8:00:09 AM,Colorado,1247,86.2,59.0,66.07894736842105,0.0,-0.01842105263157905,9.081578947368422,0.0,-10.1,5.3,1.0,0.0,2/16/2020
1248,Deaths,0,US,3/18/2020,0,368.8,39.6203,3/22/2020,-104.3326,3/23/2020 8:00:09 AM,Colorado,1248,86.2,53.0,61.28947368421053,0.7886842105263158,2.45,17.136842105263156,0.0,10.1,20.1,1.0,0.0,3/12/2020
1249,Deaths,0,US,3/3/2020,0,368.8,39.6553,3/22/2020,-106.8287,3/23/2020 8:00:09 AM,Colorado,1249,86.2,67.0,66.07894736842105,0.0,-0.01842105263157905,9.081578947368422,0.0,-1.2,4.9,1.0,0.0,2/16/2020
1250,Deaths,0,US,3/6/2020,0,368.8,39.5912,3/22/2020,-106.064,3/23/2020 8:00:09 AM,Colorado,1250,86.2,32.0,58.131578947368425,0.14657894736842106,-4.644736842105265,20.544736842105266,0.0,0.4,16.0,1.0,0.0,3/18/2020
1251,Deaths,0,US,3/21/2020,0,368.8,38.5458,3/22/2020,-106.9253,3/23/2020 8:00:09 AM,Colorado,1251,86.2,78.0,70.89473684210526,0.1268421052631579,-3.1342105263157887,7.152631578947368,0.0,-0.3,5.7,1.0,0.0,3/10/2020
1252,Deaths,0,US,3/11/2020,0,368.8,40.6956,3/22/2020,-105.5943,3/23/2020 8:00:09 AM,Colorado,1252,86.2,52.0,66.57894736842105,0.788421052631579,1.6157894736842102,12.105263157894735,0.0,9.2,15.9,1.0,0.0,3/16/2020
1253,Deaths,0,US,3/15/2020,0,368.8,39.5912,3/22/2020,-106.064,3/23/2020 8:00:09 AM,Colorado,1253,86.2,52.0,58.131578947368425,0.14657894736842106,-4.644736842105265,20.544736842105266,0.0,-1.1,16.1,1.0,0.0,3/18/2020
1254,Deaths,0,US,3/9/2020,0,368.8,38.5458,3/22/2020,-106.9253,3/23/2020 8:00:09 AM,Colorado,1254,86.2,77.0,70.89473684210526,0.1268421052631579,-3.1342105263157887,7.152631578947368,0.0,1.5,5.5,1.0,0.0,3/10/2020
1255,Deaths,0,US,3/19/2020,0,368.8,38.5458,3/22/2020,-106.9253,3/23/2020 8:00:09 AM,Colorado,1255,86.2,87.0,70.89473684210526,0.1268421052631579,-3.1342105263157887,7.152631578947368,1.27,-0.2,17.1,1.0,0.0,3/10/2020
1256,Deaths,0,US,3/1/2020,0,368.8,39.2587,3/22/2020,-104.9389,3/23/2020 8:00:09 AM,Colorado,1256,86.2,68.0,62.657894736842096,0.3678947368421052,0.039473684210526466,16.313157894736847,2.29,0.2,13.1,1.0,0.0,2/20/2020
1257,Deaths,0,US,3/9/2020,0,368.8,39.58,3/22/2020,-105.2663,3/23/2020 8:00:09 AM,Colorado,1257,86.2,67.0,55.0,0.9289473684210524,3.36842105263158,13.644736842105265,5.84,6.7,9.1,1.0,0.0,2/19/2020
1258,Deaths,0,US,2/15/2020,0,368.8,39.5912,3/22/2020,-106.064,3/23/2020 8:00:09 AM,Colorado,1258,86.2,62.0,58.131578947368425,0.14657894736842106,-4.644736842105265,20.544736842105266,0.0,-6.4,27.3,1.0,0.0,3/18/2020
1259,Deaths,0,US,2/24/2020,0,368.8,38.5458,3/22/2020,-106.9253,3/23/2020 8:00:09 AM,Colorado,1259,86.2,70.0,70.89473684210526,0.1268421052631579,-3.1342105263157887,7.152631578947368,0.0,-5.2,21.7,1.0,0.0,3/10/2020
1260,Deaths,0,US,2/21/2020,0,368.8,39.2587,3/22/2020,-104.9389,3/23/2020 8:00:09 AM,Colorado,1260,86.2,35.0,62.657894736842096,0.3678947368421052,0.039473684210526466,16.313157894736847,0.0,-0.7,15.7,1.0,0.0,2/20/2020
1261,Deaths,0,US,3/6/2020,0,368.8,39.2587,3/22/2020,-104.9389,3/23/2020 8:00:09 AM,Colorado,1261,86.2,41.0,62.657894736842096,0.3678947368421052,0.039473684210526466,16.313157894736847,0.0,5.9,12.1,1.0,0.0,2/20/2020
1262,Deaths,0,US,3/4/2020,0,368.8,38.9108,3/22/2020,-104.4723,3/23/2020 8:00:09 AM,Colorado,1262,86.2,34.0,55.78947368421053,0.0,1.5921052631578951,15.46052631578947,0.0,4.9,15.9,1.0,0.0,3/3/2020
1263,Deaths,0,US,3/8/2020,0,368.8,38.9108,3/22/2020,-104.4723,3/23/2020 8:00:09 AM,Colorado,1263,86.2,38.0,55.78947368421053,0.0,1.5921052631578951,15.46052631578947,0.0,10.0,15.4,1.0,0.0,3/3/2020
1264,Deaths,0,US,2/29/2020,0,368.8,39.6553,3/22/2020,-106.8287,3/23/2020 8:00:09 AM,Colorado,1264,86.2,58.0,66.07894736842105,0.0,-0.01842105263157905,9.081578947368422,0.0,-0.7,7.3,1.0,0.0,2/16/2020
1265,Deaths,0,US,3/5/2020,0,368.8,39.58,3/22/2020,-105.2663,3/23/2020 8:00:09 AM,Colorado,1265,86.2,52.0,55.0,0.9289473684210524,3.36842105263158,13.644736842105265,0.0,4.4,11.8,1.0,0.0,2/19/2020
1266,Deaths,0,US,2/18/2020,0,368.8,39.6203,3/22/2020,-104.3326,3/23/2020 8:00:09 AM,Colorado,1266,86.2,76.0,61.28947368421053,0.7886842105263158,2.45,17.136842105263156,0.0,-4.4,12.7,1.0,0.0,3/12/2020
1267,Deaths,0,US,3/7/2020,0,368.8,38.5458,3/22/2020,-106.9253,3/23/2020 8:00:09 AM,Colorado,1267,86.2,69.0,70.89473684210526,0.1268421052631579,-3.1342105263157887,7.152631578947368,0.0,-0.6,4.9,1.0,0.0,3/10/2020
1268,Deaths,0,US,3/21/2020,0,368.8,40.6956,3/22/2020,-105.5943,3/23/2020 8:00:09 AM,Colorado,1268,86.2,84.0,66.57894736842105,0.788421052631579,1.6157894736842102,12.105263157894735,0.0,-4.9,6.3,1.0,0.0,3/16/2020
1269,Deaths,0,US,2/19/2020,0,368.8,39.5912,3/22/2020,-106.064,3/23/2020 8:00:09 AM,Colorado,1269,86.2,57.0,58.131578947368425,0.14657894736842106,-4.644736842105265,20.544736842105266,0.0,-8.3,24.6,1.0,0.0,3/18/2020
1270,Deaths,0,US,3/5/2020,0,368.8,38.5458,3/22/2020,-106.9253,3/23/2020 8:00:09 AM,Colorado,1270,86.2,65.0,70.89473684210526,0.1268421052631579,-3.1342105263157887,7.152631578947368,0.0,-4.4,5.8,1.0,0.0,3/10/2020
1271,Deaths,0,US,3/20/2020,0,368.8,39.6203,3/22/2020,-104.3326,3/23/2020 8:00:09 AM,Colorado,1271,86.2,88.0,61.28947368421053,0.7886842105263158,2.45,17.136842105263156,0.0,-6.4,19.5,1.0,0.0,3/12/2020
1272,Deaths,0,US,2/16/2020,0,368.8,39.5912,3/22/2020,-106.064,3/23/2020 8:00:09 AM,Colorado,1272,86.2,79.0,58.131578947368425,0.14657894736842106,-4.644736842105265,20.544736842105266,0.0,-4.8,30.0,1.0,0.0,3/18/2020
1273,Deaths,0,US,2/19/2020,0,368.8,40.6956,3/22/2020,-105.5943,3/23/2020 8:00:09 AM,Colorado,1273,86.2,82.0,66.57894736842105,0.788421052631579,1.6157894736842102,12.105263157894735,4.06,-5.9,14.5,1.0,0.0,3/16/2020
1274,Deaths,0,US,3/21/2020,0,368.8,39.6203,3/22/2020,-104.3326,3/23/2020 8:00:09 AM,Colorado,1274,86.2,79.0,61.28947368421053,0.7886842105263158,2.45,17.136842105263156,0.0,-3.1,11.1,1.0,0.0,3/12/2020
1275,Deaths,0,US,2/21/2020,0,368.8,39.6553,3/22/2020,-106.8287,3/23/2020 8:00:09 AM,Colorado,1275,86.2,62.0,66.07894736842105,0.0,-0.01842105263157905,9.081578947368422,0.0,-8.1,3.7,1.0,0.0,2/16/2020
1276,Deaths,0,US,3/13/2020,0,368.8,39.7392,3/22/2020,-104.9903,3/23/2020 8:00:09 AM,Colorado,1276,86.2,88.0,57.04166666666666,0.0,2.725,12.779166666666667,0.0,0.7,15.3,1.0,0.0,2/23/2020
1277,Deaths,0,US,2/14/2020,0,368.8,40.6956,3/22/2020,-105.5943,3/23/2020 8:00:09 AM,Colorado,1277,86.2,65.0,66.57894736842105,0.788421052631579,1.6157894736842102,12.105263157894735,0.25,-2.2,10.6,1.0,0.0,3/16/2020
1278,Deaths,0,US,2/20/2020,0,368.8,39.58,3/22/2020,-105.2663,3/23/2020 8:00:09 AM,Colorado,1278,86.2,72.0,55.0,0.9289473684210524,3.36842105263158,13.644736842105265,0.0,-8.8,6.4,1.0,0.0,2/19/2020
1279,Deaths,0,US,2/26/2020,0,368.8,39.6553,3/22/2020,-106.8287,3/23/2020 8:00:09 AM,Colorado,1279,86.2,58.0,66.07894736842105,0.0,-0.01842105263157905,9.081578947368422,0.0,-9.4,5.2,1.0,0.0,2/16/2020
1280,Deaths,0,US,3/9/2020,0,368.8,40.6956,3/22/2020,-105.5943,3/23/2020 8:00:09 AM,Colorado,1280,86.2,72.0,66.57894736842105,0.788421052631579,1.6157894736842102,12.105263157894735,0.0,7.0,10.3,1.0,0.0,3/16/2020
1281,Deaths,0,US,3/20/2020,0,368.8,39.6553,3/22/2020,-106.8287,3/23/2020 8:00:09 AM,Colorado,1281,86.2,89.0,66.07894736842105,0.0,-0.01842105263157905,9.081578947368422,0.0,1.0,6.4,1.0,0.0,2/16/2020
1282,Deaths,0,US,3/15/2020,0,368.8,39.58,3/22/2020,-105.2663,3/23/2020 8:00:09 AM,Colorado,1282,86.2,65.0,55.0,0.9289473684210524,3.36842105263158,13.644736842105265,0.0,5.8,8.4,1.0,0.0,2/19/2020
1283,Deaths,0,US,3/16/2020,0,368.8,39.5912,3/22/2020,-106.064,3/23/2020 8:00:09 AM,Colorado,1283,86.2,42.0,58.131578947368425,0.14657894736842106,-4.644736842105265,20.544736842105266,0.0,-0.4,13.8,1.0,0.0,3/18/2020
1284,Deaths,0,US,3/20/2020,0,368.8,38.9108,3/22/2020,-104.4723,3/23/2020 8:00:09 AM,Colorado,1284,86.2,88.0,55.78947368421053,0.0,1.5921052631578951,15.46052631578947,0.0,-5.4,14.7,1.0,0.0,3/3/2020
1285,Deaths,0,US,2/23/2020,0,368.8,40.6956,3/22/2020,-105.5943,3/23/2020 8:00:09 AM,Colorado,1285,86.2,60.0,66.57894736842105,0.788421052631579,1.6157894736842102,12.105263157894735,0.0,3.8,7.9,1.0,0.0,3/16/2020
1286,Deaths,0,US,2/14/2020,0,368.8,39.2587,3/22/2020,-104.9389,3/23/2020 8:00:09 AM,Colorado,1286,86.2,45.0,62.657894736842096,0.3678947368421052,0.039473684210526466,16.313157894736847,0.0,1.3,18.7,1.0,0.0,2/20/2020
1287,Deaths,0,US,3/12/2020,0,368.8,39.2587,3/22/2020,-104.9389,3/23/2020 8:00:09 AM,Colorado,1287,86.2,64.0,62.657894736842096,0.3678947368421052,0.039473684210526466,16.313157894736847,0.0,3.1,12.1,1.0,0.0,2/20/2020
1288,Deaths,0,US,3/15/2020,0,368.8,40.6956,3/22/2020,-105.5943,3/23/2020 8:00:09 AM,Colorado,1288,86.2,80.0,66.57894736842105,0.788421052631579,1.6157894736842102,12.105263157894735,0.0,2.8,8.2,1.0,0.0,3/16/2020
1289,Deaths,0,US,2/24/2020,0,368.8,39.6203,3/22/2020,-104.3326,3/23/2020 8:00:09 AM,Colorado,1289,86.2,53.0,61.28947368421053,0.7886842105263158,2.45,17.136842105263156,0.0,0.8,23.9,1.0,0.0,3/12/2020
1290,Deaths,0,US,3/11/2020,0,368.8,39.2587,3/22/2020,-104.9389,3/23/2020 8:00:09 AM,Colorado,1290,86.2,47.0,62.657894736842096,0.3678947368421052,0.039473684210526466,16.313157894736847,0.0,7.1,21.9,1.0,0.0,2/20/2020
1291,Deaths,0,US,3/10/2020,0,368.8,39.2587,3/22/2020,-104.9389,3/23/2020 8:00:09 AM,Colorado,1291,86.2,49.0,62.657894736842096,0.3678947368421052,0.039473684210526466,16.313157894736847,0.0,5.7,15.7,1.0,0.0,2/20/2020
1292,Deaths,0,US,2/28/2020,0,368.8,39.6553,3/22/2020,-106.8287,3/23/2020 8:00:09 AM,Colorado,1292,86.2,57.0,66.07894736842105,0.0,-0.01842105263157905,9.081578947368422,0.0,-1.8,5.7,1.0,0.0,2/16/2020
1293,Deaths,0,US,3/21/2020,0,368.8,39.5912,3/22/2020,-106.064,3/23/2020 8:00:09 AM,Colorado,1293,86.2,71.0,58.131578947368425,0.14657894736842106,-4.644736842105265,20.544736842105266,4.32,-5.8,13.7,1.0,0.0,3/18/2020
1294,Deaths,0,US,3/11/2020,0,368.8,39.5912,3/22/2020,-106.064,3/23/2020 8:00:09 AM,Colorado,1294,86.2,71.0,58.131578947368425,0.14657894736842106,-4.644736842105265,20.544736842105266,0.25,-1.9,25.2,1.0,0.0,3/18/2020
1295,Deaths,0,US,2/24/2020,0,368.8,39.5912,3/22/2020,-106.064,3/23/2020 8:00:09 AM,Colorado,1295,86.2,76.0,58.131578947368425,0.14657894736842106,-4.644736842105265,20.544736842105266,0.0,-12.6,27.9,1.0,0.0,3/18/2020
1296,Deaths,0,US,3/2/2020,0,368.8,39.6553,3/22/2020,-106.8287,3/23/2020 8:00:09 AM,Colorado,1296,86.2,79.0,66.07894736842105,0.0,-0.01842105263157905,9.081578947368422,0.0,-0.8,9.4,1.0,0.0,2/16/2020
1297,Deaths,0,US,3/13/2020,0,368.8,39.6203,3/22/2020,-104.3326,3/23/2020 8:00:09 AM,Colorado,1297,86.2,75.0,61.28947368421053,0.7886842105263158,2.45,17.136842105263156,0.51,1.5,32.3,1.0,0.0,3/12/2020
1298,Deaths,0,US,3/11/2020,0,368.8,39.6203,3/22/2020,-104.3326,3/23/2020 8:00:09 AM,Colorado,1298,86.2,38.0,61.28947368421053,0.7886842105263158,2.45,17.136842105263156,0.0,11.2,18.4,1.0,0.0,3/12/2020
1299,Deaths,0,US,2/16/2020,0,368.8,39.7392,3/22/2020,-104.9903,3/23/2020 8:00:09 AM,Colorado,1299,86.2,58.0,57.04166666666666,0.0,2.725,12.779166666666667,0.0,1.6,6.9,1.0,0.0,2/23/2020
