,Date,Country_Region,Province_State,Case_Type,Cases,Difference,Prep_Flow_Runtime,Latest_Date,Lat,Long,avg_tmp,avg_RH,avg_wind,avg_precip,avg_m_tmp,avg_m_RH,avg_m_wind,avg_m_precip,max_date,growth_factor,max_cases
6021,3/17/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.3105,-121.9018,8.3,76.0,6.6,0.0,12.049999999999999,63.78947368421053,13.121052631578944,0.6215789473684211,3/6/2020,0.0,0.0
6025,2/17/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,34.0522,-118.2437,14.8,71.0,1.3,0.0,16.42105263157895,61.44736842105263,2.7789473684210524,2.873684210526316,2/25/2020,0.0,0.0
6029,2/27/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.578,-122.9888,13.7,70.0,4.0,0.0,10.694736842105263,74.1842105263158,6.963157894736841,0.3805263157894736,2/29/2020,0.0,0.0
6033,3/16/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.7909,-121.8474,7.7,75.0,5.8,13.21,12.321052631578949,54.8421052631579,8.744736842105262,2.125526315789474,3/10/2020,0.0,0.0
6037,3/1/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.7749,-122.4194,12.6,47.0,15.8,0.0,13.444736842105263,66.26315789473684,11.318421052631582,0.7555263157894737,2/25/2020,0.0,0.0
6041,2/25/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.5025,-122.2654,18.6,28.0,16.2,0.0,12.76315789473684,59.78947368421053,9.871052631578948,0.013421052631578948,3/10/2020,0.0,0.0
6045,3/8/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.5025,-122.2654,10.0,71.0,5.0,0.0,12.76315789473684,59.78947368421053,9.871052631578948,0.013421052631578948,3/10/2020,0.0,0.0
6049,2/25/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.5761,-120.9876,11.9,57.0,5.6,0.0,10.878947368421052,73.1842105263158,5.64736842105263,1.069736842105263,3/18/2020,0.0,0.0
6053,2/20/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.3541,-121.9552,12.8,55.0,6.2,0.0,12.936842105263157,63.55263157894737,8.842105263157896,1.283157894736842,3/19/2020,0.0,0.0
6069,2/20/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.0834,-122.7633,10.3,75.0,3.2,0.0,11.155263157894737,74.97368421052632,6.0815789473684205,0.3405263157894737,3/10/2020,0.0,0.0
6073,2/28/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.6066,-120.189,16.4,49.0,8.0,0.0,12.905405405405409,62.891891891891895,9.624324324324323,1.1943243243243242,2/24/2020,0.0,0.0
6077,3/22/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.3541,-121.9552,13.2,77.0,7.5,2.54,12.936842105263157,63.55263157894737,8.842105263157896,1.283157894736842,3/19/2020,0.0,0.0
6081,3/17/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.5091,-120.9876,8.0,78.0,8.8,1.52,13.028947368421052,61.18421052631579,9.002631578947371,1.0289473684210526,3/10/2020,0.0,0.0
6085,3/9/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,34.3705,-119.1391,15.7,53.0,10.5,0.0,14.673684210526316,64.73684210526316,8.989473684210529,1.7376315789473684,3/10/2020,0.0,0.0
6089,3/3/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.5091,-120.9876,12.7,54.0,4.2,0.0,13.028947368421052,61.18421052631579,9.002631578947371,1.0289473684210526,3/10/2020,0.0,0.0
6101,3/6/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.6017,-121.7195,12.2,76.0,16.5,0.0,11.734210526315788,66.42105263157895,8.297368421052632,1.470263157894737,2/24/2020,0.0,0.0
6109,3/4/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.5091,-120.9876,15.2,56.0,4.2,0.0,13.028947368421052,61.18421052631579,9.002631578947371,1.0289473684210526,3/10/2020,0.0,0.0
6113,3/16/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.9533,-117.3961,12.2,70.0,9.5,4.32,14.392105263157895,59.23684210526316,7.639473684210528,2.032105263157894,2/16/2020,0.0,0.0
6117,3/19/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.563,-122.3255,11.8,68.0,9.6,0.0,12.713157894736842,66.65789473684211,13.518421052631581,0.5944736842105263,3/20/2020,0.0,0.0
6129,2/18/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.5761,-120.9876,6.3,65.0,0.7,0.0,10.878947368421052,73.1842105263158,5.64736842105263,1.069736842105263,3/18/2020,0.0,0.0
6133,3/17/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.5025,-122.2654,8.7,75.0,5.3,0.0,12.76315789473684,59.78947368421053,9.871052631578948,0.013421052631578948,3/10/2020,0.0,0.0
6137,3/13/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.3541,-121.9552,13.5,69.0,18.9,0.0,12.936842105263157,63.55263157894737,8.842105263157896,1.283157894736842,3/19/2020,0.0,0.0
6145,3/9/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.7879,-117.8531,17.8,50.0,7.6,0.51,16.581578947368417,62.21052631578947,7.165789473684211,1.9784210526315789,2/24/2020,0.0,0.0
6157,3/6/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.8534,-121.9018,12.2,76.0,16.5,0.0,11.73421052631579,66.42105263157895,8.297368421052632,1.470263157894737,3/4/2020,0.0,0.0
6165,3/14/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.3541,-121.9552,11.8,73.0,15.0,14.22,12.936842105263157,63.55263157894737,8.842105263157896,1.283157894736842,3/19/2020,0.0,0.0
6169,2/20/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.5761,-120.9876,10.8,59.0,1.6,0.0,10.878947368421052,73.1842105263158,5.64736842105263,1.069736842105263,3/18/2020,0.0,0.0
6181,3/22/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.5025,-122.2654,12.9,66.0,5.6,0.0,12.76315789473684,59.78947368421053,9.871052631578948,0.013421052631578948,3/10/2020,0.0,0.0
6185,3/10/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.0454,-121.958,15.6,62.0,7.6,0.0,11.66578947368421,75.02631578947368,6.31842105263158,3.1147368421052635,2/14/2020,0.0,0.0
6197,2/18/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.745,-123.8695,5.9,88.0,9.7,0.0,7.3421052631578965,88.1842105263158,10.01842105263158,0.754736842105263,3/8/2020,0.0,0.0
6205,3/14/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.9859,-119.2321,14.5,68.0,9.0,0.0,12.976315789473686,70.71052631578948,2.9289473684210527,0.8489473684210526,2/24/2020,0.0,0.0
6209,2/17/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.745,-123.8695,7.6,90.0,8.3,0.0,7.3421052631578965,88.1842105263158,10.01842105263158,0.754736842105263,3/8/2020,0.0,0.0
6213,2/15/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,34.0522,-118.2437,15.0,65.0,1.4,0.0,16.42105263157895,61.44736842105263,2.7789473684210524,2.873684210526316,2/25/2020,0.0,0.0
6217,2/20/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.196,-120.6805,11.3,52.0,5.3,0.0,10.802631578947373,63.921052631578945,6.260526315789474,0.0,3/22/2020,0.0,0.0
6221,3/17/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.6017,-121.7195,6.5,86.0,6.2,14.48,11.734210526315788,66.42105263157895,8.297368421052632,1.470263157894737,2/24/2020,0.0,0.0
6225,3/3/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,34.0522,-118.2437,19.7,31.0,1.9,0.0,16.42105263157895,61.44736842105263,2.7789473684210524,2.873684210526316,2/25/2020,0.0,0.0
6233,3/22/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.7879,-117.8531,16.0,72.0,11.0,14.99,16.581578947368417,62.21052631578947,7.165789473684211,1.9784210526315789,2/24/2020,0.0,0.0
6237,2/25/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.9533,-117.3961,19.6,20.0,14.7,0.0,14.392105263157895,59.23684210526316,7.639473684210528,2.032105263157894,2/16/2020,0.0,0.0
6241,2/16/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.8534,-121.9018,10.7,78.0,6.3,0.0,11.73421052631579,66.42105263157895,8.297368421052632,1.470263157894737,3/4/2020,0.0,0.0
6245,2/26/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.5091,-120.9876,14.1,62.0,5.8,0.0,13.028947368421052,61.18421052631579,9.002631578947371,1.0289473684210526,3/10/2020,0.0,0.0
6249,3/16/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.5025,-122.2654,6.6,85.0,7.3,0.0,12.76315789473684,59.78947368421053,9.871052631578948,0.013421052631578948,3/10/2020,0.0,0.0
6257,3/12/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.5761,-120.9876,13.2,73.0,6.3,0.0,10.878947368421052,73.1842105263158,5.64736842105263,1.069736842105263,3/18/2020,0.0,0.0
6261,3/16/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.5761,-120.9876,8.1,87.0,3.7,10.92,10.878947368421052,73.1842105263158,5.64736842105263,1.069736842105263,3/18/2020,0.0,0.0
6273,3/15/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.2519,-119.6963,12.5,66.0,23.3,0.25,11.76578947368421,69.89473684210526,7.381578947368421,0.7150000000000001,3/3/2020,0.0,0.0
6277,2/21/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.7749,-122.4194,15.2,58.0,6.8,0.0,13.444736842105263,66.26315789473684,11.318421052631582,0.7555263157894737,2/25/2020,0.0,0.0
6281,3/5/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.0834,-122.7633,11.7,85.0,6.5,0.0,11.155263157894737,74.97368421052632,6.0815789473684205,0.3405263157894737,3/10/2020,0.0,0.0
6289,3/1/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.6066,-120.189,10.7,53.0,11.7,0.0,12.905405405405409,62.891891891891895,9.624324324324323,1.1943243243243242,2/24/2020,0.0,0.0
6293,3/21/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.5091,-120.9876,12.5,70.0,5.1,2.79,13.028947368421052,61.18421052631579,9.002631578947371,1.0289473684210526,3/10/2020,0.0,0.0
6297,3/19/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.745,-123.8695,7.1,90.0,9.9,0.0,7.3421052631578965,88.1842105263158,10.01842105263158,0.754736842105263,3/8/2020,0.0,0.0
6305,2/14/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.563,-122.3255,11.6,69.0,11.6,0.0,12.713157894736842,66.65789473684211,13.518421052631581,0.5944736842105263,3/20/2020,0.0,0.0
6309,2/24/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.563,-122.3255,11.6,73.0,10.8,0.0,12.713157894736842,66.65789473684211,13.518421052631581,0.5944736842105263,3/20/2020,0.0,0.0
6321,3/2/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.5091,-120.9876,13.7,32.0,20.2,0.0,13.028947368421052,61.18421052631579,9.002631578947371,1.0289473684210526,3/10/2020,0.0,0.0
6325,2/18/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.7157,-117.1611,16.3,76.0,7.7,0.0,16.178947368421053,73.26315789473684,8.276315789473683,1.3031578947368423,2/14/2020,0.0,0.0
6329,2/15/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.745,-123.8695,7.6,88.0,4.3,0.0,7.3421052631578965,88.1842105263158,10.01842105263158,0.754736842105263,3/8/2020,0.0,0.0
6333,3/3/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.0834,-122.7633,14.4,63.0,4.4,0.0,11.155263157894737,74.97368421052632,6.0815789473684205,0.3405263157894737,3/10/2020,0.0,0.0
6337,3/2/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.4747,-121.3542,16.4,23.0,27.6,0.0,13.605263157894736,60.10526315789474,9.273684210526318,0.0,3/7/2020,0.0,0.0
6345,2/28/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.5091,-120.9876,17.1,57.0,6.6,0.0,13.028947368421052,61.18421052631579,9.002631578947371,1.0289473684210526,3/10/2020,0.0,0.0
6349,3/12/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.8534,-121.9018,14.7,60.0,7.3,0.0,11.73421052631579,66.42105263157895,8.297368421052632,1.470263157894737,3/4/2020,0.0,0.0
6353,2/15/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.7879,-117.8531,13.5,65.0,3.9,0.0,16.581578947368417,62.21052631578947,7.165789473684211,1.9784210526315789,2/24/2020,0.0,0.0
6357,3/18/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.3541,-121.9552,9.2,79.0,7.3,0.51,12.936842105263157,63.55263157894737,8.842105263157896,1.283157894736842,3/19/2020,0.0,0.0
6365,3/10/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.7879,-117.8531,18.6,77.0,12.4,9.14,16.581578947368417,62.21052631578947,7.165789473684211,1.9784210526315789,2/24/2020,0.0,0.0
6369,3/11/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.0916,-120.8039,11.6,62.0,5.3,0.0,9.607894736842104,56.31578947368421,4.831578947368421,0.9089473684210526,3/7/2020,1.0,1.0
6373,2/17/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.6066,-120.189,12.0,74.0,2.4,0.0,12.905405405405409,62.891891891891895,9.624324324324323,1.1943243243243242,2/24/2020,0.0,0.0
6381,2/26/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.6066,-120.189,14.6,44.0,8.3,0.0,12.905405405405409,62.891891891891895,9.624324324324323,1.1943243243243242,2/24/2020,0.0,0.0
6385,2/20/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.8534,-121.9018,10.8,60.0,5.9,0.0,11.73421052631579,66.42105263157895,8.297368421052632,1.470263157894737,3/4/2020,0.0,0.0
6389,3/10/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.2519,-119.6963,12.8,73.0,8.3,3.05,11.76578947368421,69.89473684210526,7.381578947368421,0.7150000000000001,3/3/2020,0.0,0.0
6397,3/19/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,34.0522,-118.2437,14.1,62.0,3.8,0.0,16.42105263157895,61.44736842105263,2.7789473684210524,2.873684210526316,2/25/2020,0.0,0.0
6401,3/18/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.7157,-117.1611,13.6,75.0,14.0,5.08,16.178947368421053,73.26315789473684,8.276315789473683,1.3031578947368423,2/14/2020,0.0,0.0
6409,3/6/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.578,-122.9888,10.4,90.0,3.3,0.76,10.694736842105263,74.1842105263158,6.963157894736841,0.3805263157894736,2/29/2020,0.0,0.0
6413,3/13/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.5761,-120.9876,12.4,80.0,14.7,0.0,10.878947368421052,73.1842105263158,5.64736842105263,1.069736842105263,3/18/2020,0.0,0.0
6417,3/17/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.0834,-122.7633,8.3,84.0,5.0,0.25,11.155263157894737,74.97368421052632,6.0815789473684205,0.3405263157894737,3/10/2020,0.0,0.0
6421,3/3/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.3541,-121.9552,16.9,42.0,9.5,0.0,12.936842105263157,63.55263157894737,8.842105263157896,1.283157894736842,3/19/2020,0.0,0.0
6425,2/28/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.5025,-122.2654,15.1,58.0,6.5,0.0,12.76315789473684,59.78947368421053,9.871052631578948,0.013421052631578948,3/10/2020,0.0,0.0
6429,2/22/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.5025,-122.2654,13.0,59.0,11.7,0.0,12.76315789473684,59.78947368421053,9.871052631578948,0.013421052631578948,3/10/2020,0.0,0.0
6433,3/20/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.578,-122.9888,8.9,78.0,5.9,0.0,10.694736842105263,74.1842105263158,6.963157894736841,0.3805263157894736,2/29/2020,0.0,0.0
6437,2/20/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.0916,-120.8039,11.5,34.0,3.1,0.0,9.607894736842104,56.31578947368421,4.831578947368421,0.9089473684210526,3/7/2020,1.0,1.0
6441,2/18/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.7749,-122.4194,13.7,46.0,11.4,0.0,13.444736842105263,66.26315789473684,11.318421052631582,0.7555263157894737,2/25/2020,0.0,0.0
6449,3/1/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.4747,-121.3542,11.4,55.0,10.8,0.0,13.605263157894736,60.10526315789474,9.273684210526318,0.0,3/7/2020,0.0,0.0
6453,2/14/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.9533,-117.3961,13.0,51.0,6.1,0.0,14.392105263157895,59.23684210526316,7.639473684210528,2.032105263157894,2/16/2020,0.0,0.0
6457,3/19/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.5091,-120.9876,11.6,66.0,8.5,0.0,13.028947368421052,61.18421052631579,9.002631578947371,1.0289473684210526,3/10/2020,0.0,0.0
6465,2/28/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7646,-121.9018,14.6,67.0,6.3,0.0,12.20526315789474,65.44736842105263,11.04736842105263,1.0492105263157894,2/18/2020,0.0,0.0
6469,2/21/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,34.0522,-118.2437,18.9,54.0,4.3,0.0,16.42105263157895,61.44736842105263,2.7789473684210524,2.873684210526316,2/25/2020,0.0,0.0
6473,2/16/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.5025,-122.2654,13.0,64.0,4.3,0.0,12.76315789473684,59.78947368421053,9.871052631578948,0.013421052631578948,3/10/2020,0.0,0.0
6477,3/1/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.0834,-122.7633,10.6,49.0,13.6,0.0,11.155263157894737,74.97368421052632,6.0815789473684205,0.3405263157894737,3/10/2020,0.0,0.0
6481,3/7/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.578,-122.9888,9.2,82.0,7.2,2.79,10.694736842105263,74.1842105263158,6.963157894736841,0.3805263157894736,2/29/2020,0.0,0.0
6489,3/19/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.9533,-117.3961,9.9,80.0,5.6,6.35,14.392105263157895,59.23684210526316,7.639473684210528,2.032105263157894,2/16/2020,0.0,0.0
6493,3/4/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.0834,-122.7633,13.8,71.0,2.9,0.0,11.155263157894737,74.97368421052632,6.0815789473684205,0.3405263157894737,3/10/2020,0.0,0.0
6497,3/2/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.5025,-122.2654,17.0,22.0,34.9,0.0,12.76315789473684,59.78947368421053,9.871052631578948,0.013421052631578948,3/10/2020,0.0,0.0
6505,3/7/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.5761,-120.9876,10.9,82.0,6.6,0.51,10.878947368421052,73.1842105263158,5.64736842105263,1.069736842105263,3/18/2020,0.0,0.0
6509,3/10/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.3105,-121.9018,14.4,54.0,10.9,0.0,12.049999999999999,63.78947368421053,13.121052631578944,0.6215789473684211,3/6/2020,0.0,0.0
6517,3/14/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.2519,-119.6963,14.4,59.0,15.3,0.25,11.76578947368421,69.89473684210526,7.381578947368421,0.7150000000000001,3/3/2020,0.0,0.0
6525,2/14/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.8534,-121.9018,10.8,73.0,3.6,0.0,11.73421052631579,66.42105263157895,8.297368421052632,1.470263157894737,3/4/2020,0.0,0.0
6529,2/21/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.7909,-121.8474,11.2,53.0,3.1,0.0,12.321052631578949,54.8421052631579,8.744736842105262,2.125526315789474,3/10/2020,0.0,0.0
6533,3/18/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.7879,-117.8531,13.7,56.0,7.7,0.0,16.581578947368417,62.21052631578947,7.165789473684211,1.9784210526315789,2/24/2020,0.0,0.0
6537,3/22/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.7909,-121.8474,13.6,60.0,7.2,0.0,12.321052631578949,54.8421052631579,8.744736842105262,2.125526315789474,3/10/2020,0.0,0.0
6549,2/24/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.3541,-121.9552,12.5,70.0,7.3,0.0,12.936842105263157,63.55263157894737,8.842105263157896,1.283157894736842,3/19/2020,0.0,0.0
6565,3/22/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,34.3705,-119.1391,14.9,73.0,9.3,12.7,14.673684210526316,64.73684210526316,8.989473684210529,1.7376315789473684,3/10/2020,0.0,0.0
6577,3/18/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.563,-122.3255,10.8,68.0,13.7,0.25,12.713157894736842,66.65789473684211,13.518421052631581,0.5944736842105263,3/20/2020,0.0,0.0
6581,3/17/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.8534,-121.9018,6.5,86.0,6.2,14.48,11.73421052631579,66.42105263157895,8.297368421052632,1.470263157894737,3/4/2020,0.0,0.0
6593,2/26/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.7879,-117.8531,19.8,27.0,3.6,0.0,16.581578947368417,62.21052631578947,7.165789473684211,1.9784210526315789,2/24/2020,0.0,0.0
6597,3/21/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.563,-122.3255,12.7,69.0,8.6,0.0,12.713157894736842,66.65789473684211,13.518421052631581,0.5944736842105263,3/20/2020,0.0,0.0
6605,3/4/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,32.7157,-117.1611,16.4,78.0,8.1,0.0,16.178947368421053,73.26315789473684,8.276315789473683,1.3031578947368423,2/14/2020,0.0,0.0
6621,2/23/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.0916,-120.8039,9.3,69.0,3.1,0.0,9.607894736842104,56.31578947368421,4.831578947368421,0.9089473684210526,3/7/2020,1.0,1.0
6625,3/3/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.7749,-122.4194,15.6,58.0,9.9,0.0,13.444736842105263,66.26315789473684,11.318421052631582,0.7555263157894737,2/25/2020,0.0,0.0
6629,2/17/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.5025,-122.2654,16.5,27.0,22.3,0.0,12.76315789473684,59.78947368421053,9.871052631578948,0.013421052631578948,3/10/2020,0.0,0.0
6633,2/15/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.5761,-120.9876,9.3,77.0,3.3,0.0,10.878947368421052,73.1842105263158,5.64736842105263,1.069736842105263,3/18/2020,0.0,0.0
6637,2/17/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.7879,-117.8531,13.9,76.0,4.5,0.0,16.581578947368417,62.21052631578947,7.165789473684211,1.9784210526315789,2/24/2020,0.0,0.0
6641,2/17/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.196,-120.6805,10.2,55.0,5.2,0.0,10.802631578947373,63.921052631578945,6.260526315789474,0.0,3/22/2020,0.0,0.0
6657,3/17/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,37.3541,-121.9552,8.4,74.0,10.6,1.02,12.936842105263157,63.55263157894737,8.842105263157896,1.283157894736842,3/19/2020,0.0,0.0
6685,3/9/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,33.9533,-117.3961,15.1,51.0,5.7,0.51,14.392105263157895,59.23684210526316,7.639473684210528,2.032105263157894,2/16/2020,0.0,0.0
6693,2/24/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.4747,-121.3542,14.3,52.0,16.1,0.0,13.605263157894736,60.10526315789474,9.273684210526318,0.0,3/7/2020,0.0,0.0
6701,2/18/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,40.7909,-121.8474,12.1,28.0,10.5,0.0,12.321052631578949,54.8421052631579,8.744736842105262,2.125526315789474,3/10/2020,0.0,0.0
6705,2/17/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,34.3705,-119.1391,13.3,75.0,6.0,0.0,14.673684210526316,64.73684210526316,8.989473684210529,1.7376315789473684,3/10/2020,0.0,0.0
6713,3/1/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.9859,-119.2321,10.6,62.0,5.0,0.0,12.976315789473686,70.71052631578948,2.9289473684210527,0.8489473684210526,2/24/2020,0.0,0.0
6729,3/22/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.578,-122.9888,12.4,75.0,7.5,0.0,10.694736842105263,74.1842105263158,6.963157894736841,0.3805263157894736,2/29/2020,0.0,0.0
6741,2/16/2020,US,California,Deaths,0,0,3/23/2020 8:00:09 AM,3/22/2020,36.9859,-119.2321,12.7,68.0,2.1,0.0,12.976315789473686,70.71052631578948,2.9289473684210527,0.8489473684210526,2/24/2020,0.0,0.0
