,Date,Country_Region,Province_State,Case_Type,Cases,Difference,Prep_Flow_Runtime,Latest_Date,Lat,Long,avg_tmp,avg_RH,avg_wind,avg_precip,avg_m_tmp,avg_m_RH,avg_m_wind,avg_m_precip,max_date,growth_factor,max_cases
20490,2/29/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,0.4,42,22.6,0,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20498,2/20/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,1.5,46,10.5,0,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20506,2/28/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,2.3,52,14.5,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20514,03/09/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,14.5,31,13.5,0,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20530,3/15/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,4.7,83,4,5.08,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20534,2/24/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,7.6,50,6.9,0,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20542,3/17/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,8.3,80,5,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20546,3/16/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,6.2,60,13.9,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20554,03/10/2020,US,Maryland,Confirmed,0,-1,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,13.8,73,14.9,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20558,03/10/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,16.8,59,23.7,0,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20574,03/08/2020,US,Maryland,Confirmed,1,1,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,5.1,55,8.7,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20578,3/13/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,13.7,81,15.2,5.33,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20586,03/02/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,9.7,50,12.2,5.59,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20590,03/03/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,8,93,6.1,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20594,2/15/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,-3,54,10.5,0,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20602,2/26/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,8.5,97,9.4,9.91,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20610,2/17/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,6.3,51,5.6,0,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20614,2/23/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,4.9,39,4.5,0,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20618,03/12/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,10.6,70,9.7,0,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20626,3/22/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,6.7,54,17.2,0,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20634,03/04/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,10.9,42,15.1,0.76,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20638,3/19/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,9.1,96,4.8,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20642,2/15/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,-3.3,57,8.2,0,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20654,2/21/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,-2.8,49,6.8,0,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20662,03/08/2020,US,Maryland,Confirmed,4,1,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,8.1,37,7.9,0,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20670,2/14/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,0.1,51,12.8,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20674,3/18/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,8.5,60,8.8,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20678,03/12/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,10.6,72,9.2,0,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20682,2/22/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,1.1,51,9.3,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20694,3/19/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,12.5,91,10,9.65,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20698,03/11/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,9.5,67,4.7,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20706,2/18/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,7.5,78,8.5,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20710,2/19/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,7.8,47,17.7,0,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20714,2/18/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,9.1,68,10.2,0,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20718,2/23/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,5.6,41,6.5,0,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20722,03/11/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,8.3,69,4.2,0,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20726,3/13/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,13.4,72,15.4,8.64,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20734,2/14/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,1.6,47,19.8,0,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20738,03/04/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,12,37,14.7,0,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20742,03/10/2020,US,Maryland,Confirmed,0,-4,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,15.7,61,14.3,0.76,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20750,2/27/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,4.4,71,21.5,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20754,03/07/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,6.6,41,26,0,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20762,2/17/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,4.6,64,2.8,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20766,2/25/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,8.5,98,3.4,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20770,03/07/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,3.7,62,15.1,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20774,2/20/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,0.5,51,3.9,0,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20778,2/21/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,-1.6,43,15.2,0,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20786,03/07/2020,US,Maryland,Confirmed,3,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,5.1,44,14.2,0,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20794,2/14/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,-0.4,54,11.7,0,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20798,3/21/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,11.8,60,15.3,4.32,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20802,03/05/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,7.5,47,10.5,0,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20806,3/22/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,5.8,53,10.3,0,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20814,2/24/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,5.6,67,4.1,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20818,3/20/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,21.5,66,20.2,0.25,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20822,03/09/2020,US,Maryland,Confirmed,4,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,14.3,30,7.6,0,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20830,2/22/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,2.2,40,7.3,0,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20834,03/03/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,12.3,80,18,4.57,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20838,03/08/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,9.1,32,11,0,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20846,2/29/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,-0.4,45,14.8,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20854,03/06/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,3.3,91,9,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20858,2/25/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,9.6,97,7.1,6.6,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20862,2/18/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,38.7849,-76.8721,9,74,9.7,0,7.734210526,58.26315789,14.13947368,1.182368421,3/15/2020,0,0
20866,2/19/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,7.2,42,11,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20870,2/27/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.1547,-77.2405,1.9,60,30,3.05,6.807894737,58.44736842,10.09473684,1.657894737,03/08/2020,1.414213562,4
20878,2/16/2020,US,Maryland,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5839,-76.3637,2.9,68,6.3,0,6.010526316,65.39473684,9.531578947,0,03/09/2020,1,1
20886,03/09/2020,US,Massachusetts,Confirmed,7,0,3/23/2020 8:00:09 AM,3/22/2020,42.4672,-71.2874,14.8,25,15,0,3.886842105,51.15789474,13.89736842,1.457105263,03/09/2020,1.626576562,7
20894,3/16/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.632,-70.7829,-1.1,49,13.8,0,3.652631579,55.39473684,15.14210526,1.897894737,3/16/2020,0,0
20898,3/20/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.3118,-73.1822,9.3,82,15.2,2.29,1.113157895,58.26315789,13.33947368,1.845,03/08/2020,1,1
20902,03/09/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4097,-71.8571,13.3,26,27.2,0,2.173684211,56.31578947,18.73157895,1.958421053,03/09/2020,0,0
20906,2/25/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4097,-71.8571,6.2,76,10.9,4.32,2.173684211,56.31578947,18.73157895,1.958421053,03/09/2020,0,0
20910,3/22/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.632,-70.7829,-1,43,13.1,0,3.652631579,55.39473684,15.14210526,1.897894737,3/16/2020,0,0
20914,3/14/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4672,-71.2874,7.7,40,20.7,0,3.886842105,51.15789474,13.89736842,1.457105263,03/09/2020,1.626576562,7
20918,03/02/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4097,-71.8571,3.3,58,18.9,0,2.173684211,56.31578947,18.73157895,1.958421053,03/09/2020,0,0
20922,2/15/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4672,-71.2874,-7.8,48,9,0,3.886842105,51.15789474,13.89736842,1.457105263,03/09/2020,1.626576562,7
20934,2/16/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4672,-71.2874,0.8,58,10.8,0,3.886842105,51.15789474,13.89736842,1.457105263,03/09/2020,1.626576562,7
20938,2/17/2020,US,Massachusetts,Confirmed,1,0,3/23/2020 8:00:09 AM,3/22/2020,42.3601,-71.0589,4.7,42,14.2,0,4.442105263,52.97368421,19.76315789,1.717631579,03/08/2020,1.681792831,8
20950,03/05/2020,US,Massachusetts,Confirmed,1,0,3/23/2020 8:00:09 AM,3/22/2020,42.3601,-71.0589,6.4,42,17.2,0,4.442105263,52.97368421,19.76315789,1.717631579,03/08/2020,1.681792831,8
20954,03/01/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.3118,-73.1822,-6,60,13.9,0,1.113157895,58.26315789,13.33947368,1.845,03/08/2020,1,1
20958,3/21/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4672,-71.2874,6.5,35,19.8,0,3.886842105,51.15789474,13.89736842,1.457105263,03/09/2020,1.626576562,7
20966,03/03/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4672,-71.2874,12,65,15.1,1.02,3.886842105,51.15789474,13.89736842,1.457105263,03/09/2020,1.626576562,7
20970,03/11/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4097,-71.8571,8.1,58,16.1,0,2.173684211,56.31578947,18.73157895,1.958421053,03/09/2020,0,0
20974,2/18/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.1767,-71.1449,3,75,6.2,8.64,4.923684211,51.60526316,12.34473684,1.637894737,03/08/2020,1.56508458,6
20978,3/15/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.1767,-71.1449,5.7,28,11.3,0,4.923684211,51.60526316,12.34473684,1.637894737,03/08/2020,1.56508458,6
20982,3/14/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.3601,-71.0589,7.2,41,25.9,0,4.442105263,52.97368421,19.76315789,1.717631579,03/08/2020,1.681792831,8
20990,03/05/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.632,-70.7829,5.2,47,12.1,0,3.652631579,55.39473684,15.14210526,1.897894737,3/16/2020,0,0
20998,3/22/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4672,-71.2874,-0.6,38,11.3,0,3.886842105,51.15789474,13.89736842,1.457105263,03/09/2020,1.626576562,7
21002,2/25/2020,US,Massachusetts,Confirmed,1,0,3/23/2020 8:00:09 AM,3/22/2020,42.3601,-71.0589,8,76,8.6,6.35,4.442105263,52.97368421,19.76315789,1.717631579,03/08/2020,1.681792831,8
21006,3/19/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.3601,-71.0589,4.8,90,22.2,14.22,4.442105263,52.97368421,19.76315789,1.717631579,03/08/2020,1.681792831,8
21010,2/19/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4097,-71.8571,0.6,61,29.3,0,2.173684211,56.31578947,18.73157895,1.958421053,03/09/2020,0,0
21018,2/25/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4672,-71.2874,7.8,54,3.8,2.54,3.886842105,51.15789474,13.89736842,1.457105263,03/09/2020,1.626576562,7
21022,03/04/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4672,-71.2874,8,48,24.4,0.51,3.886842105,51.15789474,13.89736842,1.457105263,03/09/2020,1.626576562,7
21026,03/12/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.1767,-71.1449,5,68,6.3,0,4.923684211,51.60526316,12.34473684,1.637894737,03/08/2020,1.56508458,6
21030,3/13/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.3118,-73.1822,7.4,83,17.6,10.92,1.113157895,58.26315789,13.33947368,1.845,03/08/2020,1,1
21034,2/28/2020,US,Massachusetts,Confirmed,1,0,3/23/2020 8:00:09 AM,3/22/2020,42.3601,-71.0589,0.8,35,24.8,0,4.442105263,52.97368421,19.76315789,1.717631579,03/08/2020,1.681792831,8
21046,2/15/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.632,-70.7829,-7.9,49,13,0,3.652631579,55.39473684,15.14210526,1.897894737,3/16/2020,0,0
21050,03/03/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.632,-70.7829,10.8,70,14,0.76,3.652631579,55.39473684,15.14210526,1.897894737,3/16/2020,0,0
21058,2/18/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.3118,-73.1822,0,79,11.2,9.14,1.113157895,58.26315789,13.33947368,1.845,03/08/2020,1,1
21062,3/15/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.3601,-71.0589,3.5,38,17.1,0,4.442105263,52.97368421,19.76315789,1.717631579,03/08/2020,1.681792831,8
21066,2/21/2020,US,Massachusetts,Confirmed,1,0,3/23/2020 8:00:09 AM,3/22/2020,42.3601,-71.0589,-3.4,35,16.1,0,4.442105263,52.97368421,19.76315789,1.717631579,03/08/2020,1.681792831,8
21070,03/04/2020,US,Massachusetts,Confirmed,1,0,3/23/2020 8:00:09 AM,3/22/2020,42.3601,-71.0589,7.9,53,31.2,0.76,4.442105263,52.97368421,19.76315789,1.717631579,03/08/2020,1.681792831,8
21078,2/23/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.632,-70.7829,4.6,48,7.6,0,3.652631579,55.39473684,15.14210526,1.897894737,3/16/2020,0,0
21082,3/13/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.632,-70.7829,8.7,81,22.6,11.68,3.652631579,55.39473684,15.14210526,1.897894737,3/16/2020,0,0
21090,3/18/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.1767,-71.1449,6.6,47,8.3,0,4.923684211,51.60526316,12.34473684,1.637894737,03/08/2020,1.56508458,6
21094,3/19/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.632,-70.7829,5.3,86,14.6,14.73,3.652631579,55.39473684,15.14210526,1.897894737,3/16/2020,0,0
21098,03/11/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4672,-71.2874,9,51,10.9,0,3.886842105,51.15789474,13.89736842,1.457105263,03/09/2020,1.626576562,7
21106,3/21/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.3601,-71.0589,6.1,44,22.9,0,4.442105263,52.97368421,19.76315789,1.717631579,03/08/2020,1.681792831,8
21110,03/01/2020,US,Massachusetts,Confirmed,1,0,3/23/2020 8:00:09 AM,3/22/2020,42.3601,-71.0589,-3.4,45,19.9,0,4.442105263,52.97368421,19.76315789,1.717631579,03/08/2020,1.681792831,8
21118,2/21/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4097,-71.8571,-6.6,39,15.7,0,2.173684211,56.31578947,18.73157895,1.958421053,03/09/2020,0,0
21122,2/17/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.632,-70.7829,1.8,51,12.4,0,3.652631579,55.39473684,15.14210526,1.897894737,3/16/2020,0,0
21126,2/29/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4097,-71.8571,-4.7,49,19.2,0,2.173684211,56.31578947,18.73157895,1.958421053,03/09/2020,0,0
21130,03/08/2020,US,Massachusetts,Confirmed,6,4,3/23/2020 8:00:09 AM,3/22/2020,42.1767,-71.1449,4.1,39,8.1,0,4.923684211,51.60526316,12.34473684,1.637894737,03/08/2020,1.56508458,6
21138,3/14/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.1767,-71.1449,8.1,39,19.8,0,4.923684211,51.60526316,12.34473684,1.637894737,03/08/2020,1.56508458,6
21146,3/21/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.632,-70.7829,6.3,41,21.1,0,3.652631579,55.39473684,15.14210526,1.897894737,3/16/2020,0,0
21150,2/24/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.1767,-71.1449,7.3,51,9,0,4.923684211,51.60526316,12.34473684,1.637894737,03/08/2020,1.56508458,6
21154,03/06/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.632,-70.7829,3.5,67,17,0,3.652631579,55.39473684,15.14210526,1.897894737,3/16/2020,0,0
21158,3/17/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4097,-71.8571,1.5,87,11.1,1.52,2.173684211,56.31578947,18.73157895,1.958421053,03/09/2020,0,0
21162,03/07/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.632,-70.7829,2.3,28,25.9,0,3.652631579,55.39473684,15.14210526,1.897894737,3/16/2020,0,0
21166,03/07/2020,US,Massachusetts,Confirmed,3,0,3/23/2020 8:00:09 AM,3/22/2020,42.3601,-71.0589,1.7,37,34.7,0,4.442105263,52.97368421,19.76315789,1.717631579,03/08/2020,1.681792831,8
21170,3/20/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4097,-71.8571,6.1,91,16.6,3.05,2.173684211,56.31578947,18.73157895,1.958421053,03/09/2020,0,0
21174,2/14/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4097,-71.8571,-6.2,56,23,0,2.173684211,56.31578947,18.73157895,1.958421053,03/09/2020,0,0
21182,2/29/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.1767,-71.1449,-1.5,45,11.5,0,4.923684211,51.60526316,12.34473684,1.637894737,03/08/2020,1.56508458,6
21190,03/08/2020,US,Massachusetts,Confirmed,1,1,3/23/2020 8:00:09 AM,3/22/2020,42.3118,-73.1822,2.1,45,9.4,0,1.113157895,58.26315789,13.33947368,1.845,03/08/2020,1,1
21206,3/16/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4672,-71.2874,-0.8,45,12.4,0,3.886842105,51.15789474,13.89736842,1.457105263,03/09/2020,1.626576562,7
21218,03/04/2020,US,Massachusetts,Confirmed,1,0,3/23/2020 8:00:09 AM,3/22/2020,42.1767,-71.1449,10.1,48,24.6,1.02,4.923684211,51.60526316,12.34473684,1.637894737,03/08/2020,1.56508458,6
21222,3/19/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.4672,-71.2874,5.6,83,15.4,13.46,3.886842105,51.15789474,13.89736842,1.457105263,03/09/2020,1.626576562,7
21226,2/17/2020,US,Massachusetts,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,42.1767,-71.1449,2,53,6.9,0,4.923684211,51.60526316,12.34473684,1.637894737,03/08/2020,1.56508458,6
