,Unnamed: 0,Date,Country_Region,Province_State,Case_Type,Cases,Difference,Prep_Flow_Runtime,Latest_Date,Lat,Long,avg_tmp,avg_RH,avg_wind,avg_precip,avg_m_tmp,avg_m_RH,avg_m_wind,avg_m_precip,max_date,growth_factor,max_cases,GDP
9314,9314,3/21/2020,Cruise Ships,Diamond Princess,Confirmed,712,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,14.9,43,16.7,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9315,9315,2/26/2020,China,Liaoning,Confirmed,121,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,-1.4,53,14.1,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9316,9316,3/13/2020,Cruise Ships,Diamond Princess,Confirmed,46,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,13.5,62,15.5,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9317,9317,2/15/2020,China,Liaoning,Confirmed,119,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,-7.0,75,19.8,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9318,9318,3/18/2020,Cruise Ships,Diamond Princess,Confirmed,712,16,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,12.4,57,11.9,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9319,9319,3/21/2020,Cruise Ships,Diamond Princess,Confirmed,49,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,14.9,43,16.7,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9320,9320,2/24/2020,China,Liaoning,Confirmed,121,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,1.9,59,10.4,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9321,9321,2/28/2020,China,Liaoning,Confirmed,121,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,1.3,60,11.7,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9322,9322,3/18/2020,Cruise Ships,Diamond Princess,Confirmed,47,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,12.4,57,11.9,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9323,9323,2/17/2020,China,Liaoning,Confirmed,121,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,-10.9,49,11.0,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9324,9324,3/10/2020,China,Liaoning,Confirmed,125,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,1.0,55,13.4,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9325,9325,2/21/2020,Cruise Ships,Diamond Princess,Confirmed,634,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,10.3,66,16.1,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9326,9326,3/06/2020,Cruise Ships,Diamond Princess,Confirmed,696,-10,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,9.8,33,26.1,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9327,9327,2/16/2020,China,Liaoning,Confirmed,121,2,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,-7.9,56,23.5,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9328,9328,3/02/2020,Cruise Ships,Diamond Princess,Confirmed,705,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,8.3,90,22.8,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9329,9329,3/16/2020,Cruise Ships,Diamond Princess,Confirmed,696,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,8.1,53,29.6,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9330,9330,3/19/2020,Cruise Ships,Diamond Princess,Confirmed,47,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,14.8,69,19.8,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9331,9331,3/16/2020,Cruise Ships,Diamond Princess,Confirmed,47,1,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,8.1,53,29.6,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9332,9332,3/15/2020,Cruise Ships,Diamond Princess,Confirmed,696,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,8.0,63,14.5,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9333,9333,3/07/2020,Cruise Ships,Diamond Princess,Confirmed,45,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,8.1,69,17.9,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9334,9334,2/18/2020,Cruise Ships,Diamond Princess,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,8.3,42,21.0,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9335,9335,2/29/2020,Cruise Ships,Diamond Princess,Confirmed,44,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,9.8,67,11.8,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9336,9336,3/13/2020,Cruise Ships,Diamond Princess,Confirmed,696,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,13.5,62,15.5,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9337,9337,3/06/2020,Cruise Ships,Diamond Princess,Confirmed,45,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,9.8,33,26.1,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9338,9338,2/17/2020,Cruise Ships,Diamond Princess,Confirmed,454,99,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,12.2,64,20.5,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9339,9339,3/11/2020,Cruise Ships,Diamond Princess,Confirmed,46,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,16.3,62,19.7,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9340,9340,3/13/2020,China,Liaoning,Confirmed,125,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,-1.2,41,10.4,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9341,9341,3/05/2020,China,Liaoning,Confirmed,125,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,-2.6,64,12.6,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9342,9342,3/22/2020,Cruise Ships,Diamond Princess,Confirmed,49,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,17.2,57,24.1,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9343,9343,2/29/2020,China,Liaoning,Confirmed,121,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,0.4,67,7.4,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9344,9344,2/20/2020,China,Liaoning,Confirmed,121,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,-1.9,64,8.1,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9345,9345,2/14/2020,Cruise Ships,Diamond Princess,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,11.3,88,7.5,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9346,9346,2/27/2020,Cruise Ships,Diamond Princess,Confirmed,705,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,8.1,49,33.0,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9347,9347,3/04/2020,Cruise Ships,Diamond Princess,Confirmed,45,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,9.8,85,16.1,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9348,9348,2/15/2020,Cruise Ships,Diamond Princess,Confirmed,285,67,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,12.8,73,8.7,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9349,9349,3/08/2020,China,Liaoning,Confirmed,125,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,5.2,80,11.2,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9350,9350,2/16/2020,Cruise Ships,Diamond Princess,Confirmed,355,70,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,10.1,92,9.9,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9351,9351,3/05/2020,Cruise Ships,Diamond Princess,Confirmed,45,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,10.1,49,32.8,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9352,9352,2/27/2020,China,Liaoning,Confirmed,121,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,-1.3,56,6.0,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9353,9353,2/28/2020,Cruise Ships,Diamond Princess,Confirmed,44,2,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,7.4,50,18.8,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9354,9354,3/17/2020,Cruise Ships,Diamond Princess,Confirmed,696,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,8.5,48,21.7,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9355,9355,2/18/2020,China,Liaoning,Confirmed,121,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,-7.6,64,7.3,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9356,9356,2/19/2020,Cruise Ships,Diamond Princess,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,8.6,47,18.7,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9357,9357,3/04/2020,Cruise Ships,Diamond Princess,Confirmed,706,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,9.8,85,16.1,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9358,9358,2/26/2020,Cruise Ships,Diamond Princess,Confirmed,42,6,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,9.0,86,23.3,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9359,9359,3/11/2020,China,Liaoning,Confirmed,125,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,1.4,46,11.6,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9360,9360,2/21/2020,Cruise Ships,Diamond Princess,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,10.3,66,16.1,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9361,9361,2/14/2020,Cruise Ships,Diamond Princess,Confirmed,218,43,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,11.3,88,7.5,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9362,9362,3/09/2020,China,Liaoning,Confirmed,125,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,2.9,84,11.6,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9363,9363,3/03/2020,Cruise Ships,Diamond Princess,Confirmed,45,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,12.1,59,17.7,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9364,9364,3/02/2020,Cruise Ships,Diamond Princess,Confirmed,45,1,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,8.3,90,22.8,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9365,9365,2/24/2020,Cruise Ships,Diamond Princess,Confirmed,691,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,10.6,49,15.0,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9366,9366,3/11/2020,Cruise Ships,Diamond Princess,Confirmed,696,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,16.3,62,19.7,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9367,9367,3/03/2020,China,Liaoning,Confirmed,125,3,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,-0.1,76,10.1,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9368,9368,3/07/2020,Cruise Ships,Diamond Princess,Confirmed,696,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,8.1,69,17.9,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9369,9369,3/01/2020,Cruise Ships,Diamond Princess,Confirmed,705,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,12.1,70,15.9,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9370,9370,3/22/2020,China,Liaoning,Confirmed,126,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,4.8,45,6.8,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9371,9371,3/16/2020,China,Liaoning,Confirmed,125,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,0.0,43,16.5,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9372,9372,3/09/2020,Cruise Ships,Diamond Princess,Confirmed,45,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,13.0,84,21.0,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9373,9373,3/01/2020,China,Liaoning,Confirmed,122,1,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,0.4,52,10.8,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9374,9374,3/15/2020,Cruise Ships,Diamond Princess,Confirmed,46,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,8.0,63,14.5,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9375,9375,2/26/2020,Cruise Ships,Diamond Princess,Confirmed,705,14,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,9.0,86,23.3,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9376,9376,3/09/2020,Cruise Ships,Diamond Princess,Confirmed,696,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,13.0,84,21.0,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9377,9377,2/18/2020,Cruise Ships,Diamond Princess,Confirmed,542,88,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,8.3,42,21.0,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9378,9378,2/16/2020,Cruise Ships,Diamond Princess,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,10.1,92,9.9,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9379,9379,2/28/2020,Cruise Ships,Diamond Princess,Confirmed,705,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,7.4,50,18.8,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9380,9380,2/21/2020,China,Liaoning,Confirmed,121,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,0.8,92,6.5,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9381,9381,3/08/2020,Cruise Ships,Diamond Princess,Confirmed,45,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,8.3,89,24.2,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9382,9382,3/12/2020,Cruise Ships,Diamond Princess,Confirmed,696,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,11.5,50,24.1,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9383,9383,3/22/2020,Cruise Ships,Diamond Princess,Confirmed,712,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,17.2,57,24.1,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9384,9384,2/17/2020,Cruise Ships,Diamond Princess,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,12.2,64,20.5,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9385,9385,2/25/2020,Cruise Ships,Diamond Princess,Confirmed,691,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,10.6,68,10.1,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9386,9386,2/15/2020,Cruise Ships,Diamond Princess,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,12.8,73,8.7,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9387,9387,3/14/2020,China,Liaoning,Confirmed,125,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,2.5,45,11.7,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9388,9388,3/20/2020,Cruise Ships,Diamond Princess,Confirmed,712,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,15.6,56,24.9,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9389,9389,2/27/2020,Cruise Ships,Diamond Princess,Confirmed,42,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,8.1,49,33.0,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9390,9390,2/19/2020,Cruise Ships,Diamond Princess,Confirmed,621,79,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,8.6,47,18.7,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9391,9391,3/21/2020,China,Liaoning,Confirmed,126,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,4.3,39,6.1,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9392,9392,3/17/2020,China,Liaoning,Confirmed,125,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,5.6,47,12.7,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9393,9393,2/23/2020,Cruise Ships,Diamond Princess,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,11.4,37,23.1,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9394,9394,3/19/2020,China,Liaoning,Confirmed,125,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,5.1,44,16.2,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9395,9395,2/23/2020,Cruise Ships,Diamond Princess,Confirmed,691,57,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,11.4,37,23.1,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9396,9396,3/04/2020,China,Liaoning,Confirmed,125,0,3/23/2020 8:00:09 AM,3/22/2020,41.2956,122.6085,-3.7,73,14.2,0.0,0.189473684,58.0,12.30789474,0.0,3/20/2020,1.0019940278469182,126.0,13608.2
9397,9397,3/10/2020,Cruise Ships,Diamond Princess,Confirmed,46,1,3/23/2020 8:00:09 AM,3/22/2020,35.4437,139.638,14.6,98,13.8,0.0,10.99210526,64.42105263,19.31052632,0.0,3/19/2020,1.0,712.0,
9398,9398,3/22/2020,US,Tennessee,Confirmed,505,134,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,9.5,84,4.3,1.52,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9399,9399,2/20/2020,US,Tennessee,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,2.5,81,15.9,3.3,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9400,9400,2/16/2020,US,Tennessee,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,8.7,63,6.6,0.0,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9401,9401,3/19/2020,US,Tennessee,Confirmed,154,75,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,20.5,84,15.8,1.78,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9402,9402,3/02/2020,US,Tennessee,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,13.2,94,16.9,18.29,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9403,9403,2/22/2020,US,Tennessee,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,1.8,66,3.6,0.0,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9404,9404,3/20/2020,US,Tennessee,Confirmed,233,79,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,18.8,88,16.2,11.18,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9405,9405,2/29/2020,US,Tennessee,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,2.9,70,4.6,0.0,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9406,9406,3/09/2020,US,Tennessee,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,14.8,53,18.2,0.0,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9407,9407,3/10/2020,US,Tennessee,Confirmed,7,7,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,15.5,86,14.0,3.56,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9408,9408,2/28/2020,US,Tennessee,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,4.9,68,8.7,1.02,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9409,9409,2/14/2020,US,Tennessee,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,-3.4,68,14.1,17.27,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9410,9410,3/14/2020,US,Tennessee,Confirmed,32,6,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,13.0,68,8.7,7.11,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9411,9411,3/03/2020,US,Tennessee,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,16.0,74,11.2,13.21,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9412,9412,3/04/2020,US,Tennessee,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,11.2,72,2.7,0.0,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9413,9413,3/15/2020,US,Tennessee,Confirmed,39,7,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,6.6,91,13.4,8.38,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9414,9414,2/15/2020,US,Tennessee,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,2.7,61,8.5,11.68,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9415,9415,2/24/2020,US,Tennessee,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,8.8,92,14.6,9.91,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9416,9416,3/06/2020,US,Tennessee,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,7.7,46,15.2,0.0,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9417,9417,2/18/2020,US,Tennessee,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,11.5,93,15.1,15.24,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9418,9418,2/25/2020,US,Tennessee,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,9.9,82,8.1,0.0,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9419,9419,3/16/2020,US,Tennessee,Confirmed,52,13,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,8.7,92,2.2,2.79,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9420,9420,2/26/2020,US,Tennessee,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,4.4,85,9.3,1.78,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9421,9421,3/11/2020,US,Tennessee,Confirmed,9,2,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,12.0,93,2.7,1.02,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9422,9422,3/18/2020,US,Tennessee,Confirmed,79,5,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,16.9,86,10.3,3.05,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9423,9423,3/07/2020,US,Tennessee,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,3.2,65,4.6,0.0,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
9424,9424,3/08/2020,US,Tennessee,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,35.7478,-86.6923,8.8,54,10.8,0.0,9.210526316000001,74.65789474,10.26052632,4.111052632,3/22/2020,1.5900693699854365,505.0,
